species	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Acidocella aromatica	0,000773	0	0,002992	0,003083	0,002298	0,00239	0	0,00191	0,002358	0	0,001703	0	0	0	0	0,001186	0,002473	0	0	0,000741	0	0,000719	0,002524	0,006956	0	0,000727	0,001521	0	0	0	0,000687	0	0,002693	0,000842	0,001001	0	0,001666	0,000905	0	0,012905	0	0	0	0,000773	0,007859	0,001359	0	0,001021	0,002794	0
Acidocella facilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000698	0	0	0	0	0	0	0	0	0	0
Acidomonas methanolica	0	0,000801	0,001165	0,000695	0	0	0	0	0	0	0	0	0	0	0	0,001046	0	0	0	0	0	0,001319	0,001474	0,00374	0	0	0,000761	0	0,001345	0	0	0	0,000881	0	0	0	0	0	0	0,001799	0	0	0,001784	0	0,002737	0	0	0,000992	0,000827	0
Acidothermus cellulolyticus	0,001237	0	0	0	0	0	0	0,001259	0,001079	0	0,002234	0	0	0	0	0,002802	0,00276	0	0	0	0,000822	0	0	0,001088	0,000984	0	0	0,002611	0	0	0,000789	0,00204	0,004255	0,001924	0,001444	0	0,001373	0,000881	0,001684	0	0,000782	0,001013	0	0,000788	0,001273	0,002113	0	0,000979	0,001211	0,000759
Acidovorax anthurii	0,006547	0,006521	0,003641	0,008678	0,004121	0,011008	0,007801	0,013286	0,009515	0,007843	0,018205	0,006364	0,007386	0,006449	0,010847	0,006072	0,00578	0,005055	0,007154	0,01392	0,007606	0,006048	0,017663	0,00379	0,008789	0,013616	0,011203	0,009463	0,004411	0,005645	0,013611	0,008842	0,015895	0,007687	0,008148	0,005101	0,010427	0,005467	0,008392	0,016618	0,008256	0,006807	0,004673	0,013058	0,012473	0,008058	0,007922	0,01324	0,007247	0,013374
Acidovorax avenae	0,005088	0,00502	0,003258	0,007422	0,003409	0,009764	0,009643	0,010731	0,01425	0,004965	0,011708	0,005717	0,005783	0,005833	0,009635	0,00433	0,004712	0,004775	0,004564	0,010035	0,006211	0,005646	0,012959	0,003241	0,011745	0,007522	0,010255	0,007421	0,003776	0,004897	0,00891	0,006307	0,011218	0,005977	0,00582	0,005276	0,009628	0,004397	0,009878	0,012888	0,006851	0,007806	0,003428	0,012117	0,009802	0,005539	0,00688	0,008315	0,007276	0,008671
Acidovorax caeni	0,001082	0,002295	0,001764	0,003954	0,000972	0,004735	0,003672	0,004799	0,00466	0,002024	0,005582	0,002852	0,003655	0,003433	0,005808	0,002216	0,001627	0,014981	0,001234	0,003613	0,003421	0,002838	0,008149	0,001752	0,006024	0,003303	0,004104	0,004451	0,002282	0,003648	0,003612	0,002324	0,005917	0,003521	0,006837	0,002737	0,008036	0,00484	0,002953	0,007748	0,005676	0,002344	0,008154	0,005537	0,004718	0,003514	0,003987	0,009081	0,003985	0,005153
Acidovorax carolinensis	0,002991	0,004118	0,002147	0,004528	0,002221	0,006447	0,004695	0,006488	0,005765	0,003895	0,009394	0,004187	0,005628	0,004158	0,01077	0,003881	0,002586	0,005636	0,003245	0,009376	0,005165	0,004481	0,007297	0,002363	0,00718	0,005468	0,005972	0,006783	0,003154	0,003955	0,006026	0,004464	0,008356	0,005184	0,008998	0,001865	0,007739	0,003961	0,005361	0,011622	0,007819	0,004762	0,005114	0,007515	0,006564	0,003904	0,004271	0,008631	0,003726	0,007792
Acidovorax cattleyae	0,001198	0,002625	0,00104	0,00322	0,00071	0,004436	0,002983	0,003756	0,00463	0,002762	0,004811	0,001479	0,002267	0,002847	0,003584	0,001616	0,001763	0,000821	0,001449	0,004868	0,001825	0,002994	0,006732	0,001552	0,002495	0,003295	0,004499	0,002622	0,000972	0,002144	0,004477	0,002095	0,003872	0,001516	0,002799	0,001628	0,002301	0,000729	0,003217	0,00711	0,003175	0,002256	0,000974	0,004215	0,003686	0,001807	0,002463	0,003087	0,003744	0,003715
Acidovorax cavernicola	0,000734	0,00192	0,000723	0,001779	0	0,002445	0,002164	0,00299	0,002362	0,001311	0,00479	0,0011	0,001074	0,00128	0	0,001709	0,000935	0	0,002024	0,002895	0,001017	0,002205	0,003444	0,001717	0,001833	0,002465	0,002585	0,000966	0,001478	0	0,003202	0,001417	0,003238	0,000982	0,001425	0,000977	0,002102	0,001586	0,002713	0,003015	0,001591	0,000961	0	0,002935	0,003127	0,001374	0,000884	0,002412	0,00144	0,001516
Acidovorax citrulli	0,001043	0,002175	0	0,001796	0,000895	0,000775	0,002737	0,004965	0,002825	0,000983	0,002827	0,001284	0,002594	0,002453	0,004454	0,000884	0,001085	0,001973	0,001217	0,002357	0,001668	0,0022	0,003333	0	0,003142	0,001544	0,003066	0,003234	0,001665	0,001755	0,002636	0,001638	0,003372	0,001516	0,001923	0,001421	0,006517	0,00171	0,003931	0,00319	0,00421	0,002281	0,001424	0,003342	0,005144	0,002889	0,001958	0,003529	0,001276	0,003158
Acidovorax delafieldii	0,005601	0,005823	0,0025	0,006592	0,003755	0,008624	0,006966	0,009418	0,009665	0,00446	0,009496	0,009362	0,007842	0,005353	0,026947	0,005454	0,004968	0,016066	0,004516	0,011523	0,010946	0,005961	0,011395	0,002967	0,015386	0,008365	0,008768	0,014373	0,005023	0,009775	0,007244	0,008398	0,012321	0,005516	0,010625	0,004305	0,012709	0,008209	0,015393	0,009716	0,018915	0,007725	0,016595	0,008753	0,010154	0,006343	0,006677	0,014242	0,006006	0,015146
Acidovorax ebreus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidovorax facilis	0	0,000734	0	0,000841	0,001108	0	0,00068	0,002019	0,001052	0	0,000749	0,001184	0,000855	0	0,00424	0	0	0,001221	0	0,001796	0,001241	0	0	0	0,003188	0,000827	0	0,002387	0	0	0	0,00085	0,002121	0	0,002781	0	0,002247	0,000772	0,001517	0,001092	0,002236	0,000704	0,001261	0,000946	0,001	0,000691	0,001013	0,0015	0	0,000917
Acidovorax kalamii	0	0,002063	0	0,001463	0	0,000969	0,000729	0,001542	0,001506	0,000786	0,001798	0,002122	0,000724	0,000734	0,012779	0,000837	0	0,006176	0	0,002749	0,00324	0,000731	0,00238	0	0,004201	0,001554	0,000778	0,005081	0	0,003095	0,000956	0,002111	0,002335	0	0,003128	0	0,003642	0,002111	0,002907	0,002431	0,006689	0,002671	0,007707	0,00195	0,000819	0,000683	0,001168	0,003482	0,000731	0,004895
Acidovorax konjaci	0,006648	0,008073	0,003946	0,008986	0,004712	0,012409	0,009378	0,012523	0,011492	0,007194	0,016163	0,00719	0,007709	0,007075	0,011517	0,006199	0,005379	0,005964	0,006044	0,01448	0,007149	0,008445	0,016967	0,005248	0,009774	0,011124	0,014159	0,011125	0,006802	0,005788	0,012103	0,00894	0,015331	0,007495	0,008619	0,005445	0,00982	0,005637	0,01369	0,016617	0,010362	0,008208	0,004794	0,011731	0,011644	0,00681	0,008195	0,011794	0,008534	0,012322
Acidovorax monticola	0,003548	0,002684	0,001159	0,00291	0,001617	0,003734	0,003033	0,004439	0,004332	0,002103	0,005526	0,002155	0,00283	0,003191	0,005814	0,002882	0,001913	0,00281	0,002763	0,004545	0,003685	0,002417	0,005783	0,002046	0,006189	0,004031	0,00423	0,005154	0,000995	0,003348	0,003997	0,003449	0,005061	0,002569	0,003703	0,001391	0,005125	0,003367	0,003361	0,006133	0,005846	0,003082	0,002201	0,004249	0,004936	0,002675	0,003003	0,006284	0,00289	0,006181
Acidovorax oryzae	0,000908	0	0	0,000701	0,000705	0,001552	0,001845	0,000731	0,002007	0,000819	0,001562	0,000684	0	0,000939	0,001996	0	0	0	0,000912	0,002695	0,001187	0,000884	0,003298	0	0,001536	0,003019	0,003177	0,00138	0	0	0,002207	0,001076	0,001705	0,000786	0,000703	0,001184	0,001958	0	0,001793	0,00353	0,002032	0	0,000684	0,002829	0,000731	0	0,001105	0,001299	0,001161	0,001833
Acidovorax radicis	0,000966	0,007044	0,000708	0,002957	0	0,004521	0,001955	0,002396	0,002952	0,002283	0,004717	0,002813	0,002945	0,001109	0,009366	0,002387	0,000916	0,003186	0,002964	0,005147	0,003873	0,008405	0,004954	0,000804	0,004757	0,004717	0,002928	0,00421	0,002651	0,002415	0,006586	0,009842	0,004019	0,000842	0,004539	0,00074	0,003251	0,00144	0,006882	0,004954	0,006931	0,005837	0,003931	0,003136	0,002714	0,001773	0,003674	0,003747	0,002588	0,005166
Acidovorax soli	0,007919	0,022853	0,004173	0,008739	0,005136	0,009239	0,009528	0,013658	0,013687	0,007503	0,015618	0,012234	0,009408	0,00687	0,025857	0,006893	0,005152	0,014549	0,008676	0,015967	0,010284	0,025738	0,014206	0,004635	0,015185	0,016693	0,011927	0,016112	0,009179	0,011902	0,018475	0,043458	0,01423	0,007622	0,017329	0,004947	0,011684	0,007571	0,038619	0,015896	0,02311	0,02623	0,018376	0,014455	0,013876	0,007286	0,009996	0,015268	0,007527	0,014447
Acidovorax temperans	0,003292	0,005968	0,000759	0,001418	0,001959	0,002974	0,002996	0,003578	0,003518	0,001409	0,003662	0,008769	0,004598	0,001485	0,077427	0,004971	0,001028	0,034088	0,002163	0,00898	0,020232	0,001756	0,003586	0	0,018754	0,008138	0,003478	0,018345	0,004672	0,011134	0,003386	0,00882	0,004027	0,002658	0,013864	0,002102	0,016224	0,007565	0,016649	0,003927	0,040121	0,010856	0,03812	0,003402	0,003217	0,002489	0,004619	0,014296	0,002134	0,028006
Acidovorax valerianellae	0,005396	0,007702	0,003807	0,008399	0,004517	0,011782	0,007978	0,009653	0,009215	0,006664	0,013908	0,005312	0,00739	0,006532	0,016325	0,005104	0,005334	0,00385	0,006011	0,013239	0,007899	0,008421	0,017137	0,005372	0,00968	0,010274	0,013103	0,0127	0,004778	0,005975	0,014686	0,017111	0,014224	0,007432	0,007838	0,005463	0,009388	0,006017	0,015778	0,016247	0,00991	0,00747	0,004603	0,013147	0,009324	0,005928	0,009435	0,0106	0,007448	0,010454
Acidovorax wautersii	0,012252	0,013549	0,007034	0,019113	0,009295	0,022231	0,017875	0,028964	0,023049	0,016394	0,036438	0,010586	0,013265	0,014328	0,015851	0,012557	0,010972	0,007624	0,011617	0,026376	0,011818	0,015326	0,038271	0,008897	0,016014	0,022837	0,026082	0,014914	0,009342	0,009006	0,0252	0,018773	0,032999	0,015729	0,013384	0,011732	0,019601	0,009135	0,017341	0,036845	0,015393	0,013564	0,007032	0,030063	0,028518	0,015629	0,016359	0,022447	0,017109	0,022234
Acinetobacter baumannii	0,070311	0,128761	0,155219	0,080107	0,229784	0,030595	0,14209	0,075211	0,076686	0,091473	0,020946	0,14172	0,133576	0,062455	0,081564	0,050728	0,011921	0,22617	0,121631	0,089602	0,062201	0,070886	0,062261	0,066978	0,161185	0,14781	0,061864	0,058363	0,165808	0,11468	0,069703	0,051025	0,081518	0,095565	0,085941	0,199107	0,130992	0,104019	0,029762	0,026854	0,076228	0,102658	0,162728	0,133899	0,030569	0,147113	0,195086	0,136373	0,015272	0,080058
Acinetobacter baylyi	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000768	0	0	0	0	0,005977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter bereziniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000921	0	0	0	0	0	0,00182	0	0	0,001013	0	0	0	0	0	0	0	0	0	0	0,000686	0	0	0	0	0	0,000942	0	0	0	0	0	0
Acinetobacter bouvetii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,003402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001623	0	0
Acinetobacter brisouii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,026386	0	0	0	0	0	0	0	0	0	0	0	0,001035	0	0,001294	0	0	0	0	0	0	0	0	0	0	0,004841	0	0	0	0	0	0	0
Acinetobacter gerneri	0	0	0	0	0	0	0	0,000956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00085	0	0	0	0	0
Acinetobacter haemolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter indicus	0,007383	0,016212	0,016219	0,006691	0,026245	0,00533	0,017773	0,011361	0,005443	0,012385	0,00119	0,021025	0,013284	0,007391	0,013764	0,004745	0,00103	0,024683	0,00956	0,012665	0,006209	0,008717	0,005946	0,008007	0,020014	0,012283	0,005584	0,014046	0,017176	0,011472	0,007895	0,006518	0,007761	0,009116	0,008344	0,02128	0,014351	0,009114	0,006283	0,002771	0,018091	0,012085	0,014565	0,015757	0,003009	0,013007	0,021613	0,014941	0,003027	0,007589
Acinetobacter johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002019	0	0	0	0	0,000962	0	0
Acinetobacter junii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,003406	0	0,000695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001785	0	0	0	0	0,001351	0	0
Acinetobacter nosocomialis	0,000695	0,002956	0	0,001298	0	0	0,002623	0,000946	0,001079	0,001094	0	0,000717	0,002472	0,00087	0,004315	0,000788	0	0,000961	0	0,001618	0	0	0,002524	0	0	0	0	0	0,001031	0	0	0,000855	0,001734	0,003634	0	0	0	0	0	0	0	0,000854	0,002346	0	0,000983	0	0	0,001153	0	0
Acinetobacter parvus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000815	0	0	0	0	0	0	0
Acinetobacter pittii	0	0	0	0	0,000739	0,003356	0	0	0	0	0	0	0	0	0	0	0	0,001861	0	0	0	0	0	0	0,000829	0	0	0	0	0	0,001058	0	0,000998	0,000983	0	0,000761	0	0	0	0	0	0	0,00076	0	0,000709	0	0,000691	0	0	0
Acinetobacter qingfengensis	0	0	0	0	0	0	0	0	0	0	0,001124	0	0	0	0	0	0	0	0	0,000938	0	0	0,000842	0	0	0	0	0	0	0	0	0	0,000698	0	0	0	0	0	0	0	0	0	0	0,000695	0	0	0	0	0	0
Acinetobacter tjernbergiae	0,000889	0,000704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,011103	0	0,00073	0	0	0	0	0	0,000727	0	0	0	0	0	0,001676	0	0	0	0	0,001637	0,001287	0	0	0	0	0,008966	0,001443	0	0	0	0,000752	0	0
Acinetobacter towneri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000741	0	0	0	0	0	0,000757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter ursingii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter venetianus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acrocarpospora corrugata	0	0	0	0	0	0	0	0	0	0	0	0,000707	0	0	0,000935	0,000814	0,001346	0	0,001449	0	0,001946	0	0	0	0	0	0	0	0	0,001168	0	0,000845	0,000985	0	0,004894	0	0	0	0,000818	0	0	0,000755	0	0	0	0	0	0	0	0,000881
Acrocarpospora macrocephala	0	0	0	0	0	0	0	0	0,000836	0	0	0	0	0	0	0	0	0	0,002971	0	0,00068	0	0	0	0	0,000696	0	0	0	0,000764	0	0,000726	0,000811	0	0,003054	0	0	0	0	0	0	0,000927	0	0	0	0	0	0	0	0,001009
Acrocarpospora phusangensis	0	0	0	0	0	0	0	0	0	0	0	0,001718	0	0	0	0,001093	0	0	0,005225	0,00076	0,004029	0	0	0	0	0	0	0	0	0,002411	0	0,00105	0	0	0,004679	0	0	0,000779	0,000826	0	0	0,001665	0	0	0,000791	0	0	0	0	0,00161
Acrocarpospora pleiomorpha	0	0	0	0	0	0	0	0	0	0	0	0,00144	0	0	0	0	0	0	0,002949	0	0,002582	0	0	0	0	0	0	0	0,000916	0,002694	0	0,000858	0	0	0,002261	0	0	0	0,000682	0	0	0,001795	0	0	0	0	0	0	0	0,001048
Actibacterium atlanticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001232	0	0	0	0	0	0	0	0	0	0	0	0,000693	0	0	0	0	0	0	0,00365	0	0,001134	0	0	0	0,000697	0	0	0	0	0	0	0	0	0
Actibacterium mucosum	0	0	0	0	0	0	0	0	0	0	0	0	0,001074	0	0	0,001279	0	0	0	0	0	0	0	0	0,001761	0	0	0,001658	0,000746	0	0	0	0	0	0,00486	0	0,00111	0,000948	0	0	0	0	0	0	0	0	0	0,000836	0	0
Actibacterium pelagium	0	0	0	0	0	0	0	0	0	0	0	0	0,00068	0	0	0,001791	0	0	0	0,000695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,005454	0	0,00108	0,001556	0	0	0	0,000772	0	0	0	0	0	0,000836	0	0
Actibacterium ureilyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,003083	0	0,000892	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinoallomurus bryophytorum	0,001469	0	0,001138	0	0	0	0	0,001042	0,002827	0	0,003308	0,002414	0	0	0,00077	0,003036	0,003086	0	0,005706	0,001533	0,003728	0	0	0,002445	0,002096	0,002181	0	0,002681	0,001202	0,002438	0,002347	0,003493	0,004072	0,000898	0,006237	0,000888	0,001185	0,00184	0,003558	0,000694	0,002237	0,003943	0	0,000748	0,001117	0,00178	0,000884	0,000956	0,000908	0,003407
Actinoalloteichus hoggarensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinoalloteichus hymeniacidonis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000698	0	0	0	0	0	0	0,000761	0	0	0	0	0	0	0	0	0,000985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteria bacterium	0,219828	0,116611	0,041	0,08731	0,058876	0,033837	0,043136	0,318965	0,202862	0,084156	0,363963	0,220288	0,100699	0,060909	0,099219	0,742714	0,329851	0,101085	0,136508	0,149103	0,270085	0,072207	0,120034	0,156123	0,358318	0,215958	0,058308	0,560747	0,184713	0,223081	0,280394	0,379163	0,512465	0,297219	0,148078	0,054794	0,154751	0,296683	0,316931	0,184928	0,272596	0,449953	0,064652	0,153691	0,214343	0,290385	0,078112	0,260148	0,247279	0,31263
Actinocatenispora rupis	0,001159	0	0	0	0	0	0	0	0,000809	0	0,001661	0,000922	0	0	0	0,00086	0,002595	0	0,003671	0	0,002017	0	0	0	0	0	0	0,001452	0	0,001327	0	0,001926	0,001159	0	0,00437	0	0	0,000727	0,001143	0	0,000788	0,00214	0	0	0	0	0	0	0	0,001042
Actinocatenispora sera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinocatenispora thailandica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinocorallia herbida	0,002316	0	0	0	0	0	0	0,000992	0,002847	0	0,003391	0,002995	0	0	0,000721	0,003394	0,002546	0	0,007778	0,001956	0,005158	0	0,000689	0,001069	0,001749	0,004127	0,000765	0,002475	0,001116	0,004367	0,002341	0,00343	0,003521	0,000805	0,008906	0	0,0012	0,002625	0,003348	0,001016	0,001939	0,004054	0	0,000945	0,000969	0,002886	0,001358	0,001128	0,001886	0,004751
Actinocorallia populi	0,000947	0	0	0	0	0	0	0,000836	0,001025	0	0,002323	0,001238	0	0	0	0,002457	0,001965	0	0,002781	0	0,003018	0	0	0,000894	0,000708	0,002775	0	0,002099	0,000687	0,002392	0,001621	0,002241	0,001893	0,000702	0,004704	0	0,00076	0,002041	0,002319	0,000756	0,001724	0,002139	0	0,000697	0,000804	0,002235	0	0,000745	0,001936	0,003726
Actinocrispum wychmicini	0,00085	0	0	0	0	0	0	0	0,002062	0	0,001493	0,000871	0	0	0	0,000814	0,001085	0	0,003758	0,000973	0,002197	0	0	0,001069	0,000772	0	0	0,001595	0	0,001312	0,000744	0,00184	0,001198	0	0,003587	0	0,001113	0,000847	0,001874	0	0,000972	0,002116	0	0	0,00069	0,000715	0	0	0,000679	0,001013
Actinokineospora alba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinokineospora auranticolor	0	0	0	0	0	0	0	0	0	0	0	0,000821	0	0	0	0	0,000692	0	0,001449	0	0,001632	0	0	0	0	0	0	0	0	0,001219	0	0	0,000753	0	0,002198	0	0	0	0,001446	0	0	0	0	0	0	0	0	0	0	0,000797
Actinokineospora bangkokensis	0,000947	0	0	0	0	0	0	0	0	0	0,001245	0,000733	0	0	0	0	0,000748	0	0,002204	0,001251	0,001519	0	0	0	0,000802	0,001351	0,001808	0	0	0,001656	0	0,001729	0,000734	0	0,00356	0	0	0	0,001947	0	0,000856	0,000961	0	0	0	0,000781	0	0	0	0,002548
Actinokineospora enzanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000859	0	0	0	0	0	0	0	0	0	0	0,000719	0	0	0	0	0,001223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinokineospora fastidiosa	0	0	0	0	0	0	0	0	0	0	0	0,000707	0	0	0	0,000698	0	0	0,000769	0	0,000691	0	0	0	0	0	0	0	0	0	0	0,000787	0,000715	0	0,002007	0	0	0	0,000766	0	0,000726	0	0	0	0	0	0	0	0	0
Actinokineospora inagensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000748	0	0,002408	0	0,001725	0	0	0	0	0	0	0	0	0,001186	0	0	0	0	0,002423	0	0	0	0	0	0	0,000755	0	0	0	0	0	0	0	0,001006
Actinokineospora iranica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinokineospora spheciospongiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomadura alba	0	0	0	0	0	0	0	0	0,000701	0	0	0,00077	0	0	0	0,001046	0,001028	0	0,001722	0	0,000876	0	0	0,000936	0	0	0	0	0	0,000921	0	0,000776	0,000792	0	0,00222	0	0,000739	0	0,000858	0	0	0	0	0	0	0,000943	0	0	0	0
Actinomadura algeriensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000759
Actinomadura atramentaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000729	0	0	0	0	0	0	0	0	0	0	0	0	0,000789	0	0	0,000831	0	0,001815	0	0	0,000745	0	0	0	0	0	0	0	0	0	0	0	0,000726
Actinomadura bangladeshensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000736
Actinomadura craniellae	0,001043	0	0	0	0	0	0	0,001894	0,002041	0	0,002662	0,000859	0	0	0	0,002693	0,00211	0	0,003443	0	0,00344	0	0	0,001039	0,000713	0,002028	0	0,001976	0,000945	0,002574	0,001911	0,002237	0,001951	0,000745	0,004071	0	0,000814	0,002331	0,00204	0,000852	0,001656	0,001983	0	0,000832	0,001353	0,003495	0	0,000745	0,002107	0,004832
Actinomadura cremea	0,002125	0,004678	0,002811	0,003151	0,004179	0,001216	0,004583	0,001653	0,0049	0,003453	0,001417	0,00558	0,008092	0,006673	0,005699	0,001514	0	0,007995	0,004444	0,002749	0,003263	0,008372	0,003879	0,000946	0,004079	0,006415	0,002101	0,007338	0,002792	0,003325	0,002317	0,003804	0,002578	0,004497	0,003451	0,003417	0,004192	0,003389	0,016127	0	0,008324	0,003598	0,00644	0,013412	0,002513	0,00295	0,010162	0,007816	0,000944	0,003585
Actinomadura darangshiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000751	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001062	0	0,001304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomadura decatromicini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000726
Actinomadura fibrosa	0,000966	0	0	0	0	0	0	0,001855	0	0	0,001746	0	0	0	0	0,000767	0	0	0,002817	0,00073	0,000733	0	0	0	0	0,000852	0	0	0	0,000713	0	0,001654	0,001402	0	0,003409	0	0	0	0,001696	0	0	0,000841	0	0	0,001307	0,001041	0	0	0	0,001945
Actinomadura flavalba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00093	0,000711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001043	0	0,001725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomadura geliboluensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomadura harenae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomadura hibisca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001159	0	0,002633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
