genus	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Cucumibacter	0	0	0	0,001247	0	0	0	0,001031	0	0	0,002349	0	0	0	0	0,002372	0,003142	0	0	0	0,001263	0	0	0	0,001247	0,001391	0	0,002291	0	0,002356	0	0,001292	0	0	0,00195	0	0,00158	0,00211	0,002448	0,001149	0,001222	0,001085	0	0	0,001402	0,001025	0	0	0,002458	0,001042
Cumulibacter	0,001256	0	0	0	0	0	0	0	0	0	0,001138	0	0,001447	0	0	0,001581	0,00144	0	0	0	0,00122	0	0	0	0,001069	0	0	0,002778	0	0	0	0,002472	0,001932	0	0,003612	0	0,001523	0,001111	0,010421	0	0,002918	0	0	0	0,001046	0	0	0	0	0,002238
Cupriavidus	0,102932	0,095411	0,076322	0,157897	0,069026	0,170548	0,105477	0,188257	0,161549	0,102283	0,238574	0,06542	0,079923	0,107489	0,074049	0,095086	0,110698	0,059537	0,083678	0,160772	0,086555	0,151714	0,256102	0,088484	0,089757	0,162548	0,19922	0,080551	0,06185	0,069203	0,189948	0,097377	0,190675	0,095304	0,080607	0,075556	0,118694	0,090494	0,080918	0,267038	0,094922	0,085934	0,04331	0,205252	0,197845	0,109957	0,091771	0,135063	0,165706	0,147755
Curtobacterium	0,019893	0,159957	0,012466	0,006377	0,004739	0,003208	0,122372	0,005474	0,010696	0,030762	0,01021	0,018165	0,003122	0,004054	0,058169	0,009707	0,010102	0,03067	0,04383	0,132938	0,069353	0,042164	0,00858	0,011774	0,017605	0,076353	0,020848	0,193969	0,179751	0,091122	0,536573	1,424613	0,010221	0,007909	0,272416	0,004885	0,077065	0,005993	0,404734	0,016089	0,088509	0,028655	0,086001	0,004585	0,004572	0,011048	0,011723	0,027982	0,017534	0,016367
Curvibacter	0,283639	0,308819	0,127524	0,413751	0,319954	0,31678	0,808995	0,951379	0,56382	0,311489	0,84623	0,65874	0,824345	0,431281	0,518861	0,339312	0,27336	0,456349	0,292387	0,555969	0,423798	0,449598	0,555217	0,173614	0,432877	0,403373	0,679973	0,366902	0,284265	0,158614	0,449726	0,266153	0,864947	1,216712	0,154532	0,281179	0,353832	0,17113	0,087452	0,481069	0,335356	0,373819	0,312249	0,797446	0,477318	0,474581	0,492123	1,114204	0,198784	0,445369
Cuspidothrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001621	0	0	0,00504	0	0	0	0	0	0	0,005355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001055	0	0	0	0	0	0
Cutibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001685	0	0	0	0,002817	0	0	0	0	0	0	0	0	0	0	0
Cyanobacterium	0	0	0	0	0	0	0,001195	0	0	0	0	0,002955	0	0,003989	0	0	0,011698	0,001021	0	0	0	0	0	0,00259	0	0	0	0	0	0,00328	0	0	0	0	0	0,001398	0	0	0	0	0	0	0	0	0	0	0	0	0,002742	0
Cyanobium	0,001256	0	0,001058	0,002503	0,003392	0,004247	0,005222	0,020884	0,002809	0,007517	0,005332	0,003201	0,002769	0,006003	0	0,003518	0,083884	0,001101	0,001109	0,002701	0,002882	0	0,002219	0,002532	0,002829	0,003469	0	0,003058	0	0,002736	0,003437	0,001947	0,003445	0,002077	0,002946	0	0,001307	0,003882	0	0,00354	0,001079	0,002093	0	0,006591	0,016767	0,010526	0	0,002132	0,00368	0,003512
Cyanosarcina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001145	0	0	0	0	0	0	0,00237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyanothece	0	0	0,02131	0	0,002908	0	0,003489	0,002453	0	0	0	0,001465	0	0,008256	0	0	0,045781	0	0	0	0	0	0	0,008901	0	0	0	0	0	0,001502	0	0	0	0	0	0,003876	0	0	0	0	0	0	0	0	0,001034	0	0	0	0,004896	0
Cyclobacterium	0,00359	0,001041	0	0,002961	0,001142	0	0,00137	0,002946	0,003147	0	0,003651	0,003115	0,00171	0,002802	0	0,006589	0,008939	0,002813	0,006803	0	0,006276	0,001631	0,001281	0,004123	0,005018	0,001691	0,001122	0,00456	0,001403	0,003041	0,001321	0,005461	0,002759	0	0,003787	0	0,001499	0,004183	0,004321	0,001928	0,003191	0,003505	0,002654	0	0,002976	0,003095	0,001358	0,001348	0,00702	0,002899
Cycloclasticus	0	0	0	0,002961	0	0	0	0,002253	0,001341	0	0,002581	0	0	0	0	0,002514	0,002905	0	0,001199	0	0,001503	0	0,001151	0	0,001188	0,001376	0	0,001345	0	0	0	0	0,002435	0	0	0	0	0,001152	0	0,001456	0,001303	0,00103	0	0	0,001709	0,001181	0	0	0,003194	0
Cylindrospermopsis	0	0	0	0	0	0	0	0,001134	0	0	0,001043	0	0	0,001695	0	0,001302	0,005778	0	0	0	0	0	0	0,002911	0	0	0	0	0	0,001041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001343	0	0	0	0,00146	0,002237
Cylindrospermum	0	0	0,00467	0	0	0	0,001421	0,002659	0	0	0	0,002311	0	0,010045	0	0,002014	0,018589	0	0	0	0	0	0	0,057502	0	0	0	0	0	0,00313	0	0	0	0	0	0,003668	0	0	0,004966	0	0	0	0	0	0	0	0	0,002705	0,004576	0
Cypionkella	0,008151	0,028539	0	0,002794	0	0	0,015129	0,019869	0,011006	0,004259	0,020635	0,029612	0,038027	0,008806	0,019945	0,042481	0,006036	0,025733	0,021229	0,030988	0,027169	0,001295	0	0	0,036813	0,012393	0	0,038244	0,029021	0,025576	0,011815	0,01736	0,012408	0,015061	0,033043	0	0,067878	0,054113	0,014647	0,001623	0,026399	0,029045	0,016515	0,00906	0,008597	0,010103	0,003574	0,025206	0,006979	0,015925
Cystobacter	0,008589	0,003901	0,002663	0,008334	0,001543	0,00538	0,003032	0,009184	0,011534	0,003348	0,013029	0,007002	0,010208	0,002977	0,002416	0,006541	0,008142	0	0,01457	0,004234	0,014517	0,004731	0,008104	0,005542	0,003546	0,016848	0,004547	0,005166	0,006174	0,012016	0,00867	0,006979	0,008789	0,003095	0,012649	0,002777	0,004181	0,010528	0,007796	0,006895	0,004389	0,008561	0,001336	0,005219	0,007671	0,015907	0,004665	0,004163	0,011323	0,029741
Cytophaga	0,015867	0,005389	0,0105	0,009235	0,008332	0,005644	0,015545	0,004909	0,010251	0,005126	0,008327	0,004728	0,007065	0,007781	0,002685	0,010024	0,030694	0,009321	0,014486	0,019617	0,014996	0,024448	0,008544	0,018944	0,02274	0,003179	0,005014	0,004931	0,004068	0,003385	0,005037	0,008392	0,00514	0,001768	0,001533	0,001569	0,004656	0,014539	0,034631	0,014269	0,00271	0,008234	0,006145	0,012909	0,007293	0,008548	0,006552	0,001296	0,148918	0,002703
Dactylosporangium	0,010313	0,00312	0,002608	0,001028	0	0	0	0,00636	0,02312	0,002914	0,014996	0,02257	0,002535	0	0,005465	0,014319	0,014698	0	0,064569	0,011809	0,037699	0,001643	0,002545	0,004847	0,009195	0,013167	0,004516	0,00924	0,010748	0,035333	0,007586	0,030094	0,012544	0,002681	0,068513	0	0,010243	0,013378	0,020798	0,001564	0,009331	0,031498	0,001861	0,0037	0,006057	0,006543	0,009959	0,006477	0,005086	0,024022
Daejeonella	0,002655	0,001081	0	0,001091	0	0	0	0,001245	0	0	0,001983	0,002548	0	0,00243	0	0,004992	0,00545	0,001272	0,007892	0	0,005504	0,004985	0,001125	0,002588	0,005125	0	0,001444	0,003756	0,001403	0,001369	0,001438	0,005202	0,001256	0	0	0	0,001364	0,003226	0,00489	0,001343	0,002412	0,002832	0,003219	0	0,002202	0	0	0	0,004487	0,00117
Dankookia	0,005526	0,003194	0,005849	0,004849	0,006405	0,002138	0	0,007754	0,003006	0,004013	0,005728	0,003693	0	0,001097	0,001607	0,006434	0,008072	0,019244	0,001545	0,003484	0,002984	0,00138	0,00395	0,024471	0,004337	0,006586	0,003258	0,011727	0,004154	0,003497	0,00664	0,014637	0,011191	0,004683	0,002819	0,001688	0,001801	0,005561	0,087425	0,007088	0,04772	0,004645	0,010395	0,001718	0,010061	0,010209	0	0,012254	0,005627	0,002766
Dasania	0,003232	0,001125	0	0,00296	0	0	0	0,005618	0,001268	0	0,004236	0	0,001469	0	0,006782	0,007632	0	0	0	0,008097	0,003731	0	0	0	0	0,007397	0	0	0,001145	0	0,006566	0,001568	0,00112	0	0,001385	0	0,00312	0,004403	0	0	0	0,006235	0,001405	0	0,00444	0,011157	0	0,002796	0,003714	0,003449
Dechloromonas	0,175591	0,017855	0,016432	0,031454	0,030212	0,051994	0,028214	0,066627	0,041984	0,036051	0,089656	0,031703	0,027422	0,030232	0,072231	0,04635	0,185023	0,320055	0,02024	0,037772	0,123339	0,021769	0,042128	0,016494	0,076135	0,040907	0,032829	0,190719	0,021315	0,034486	0,073189	0,114949	0,251246	0,042039	0,164116	0,025682	0,174666	0,332766	0,067262	0,053335	0,274116	0,032707	0,121594	0,039167	0,097835	0,089544	0,023527	0,231198	0,034885	0,144561
Deefgea	0,003672	0,016072	0,001613	0,004364	0,00308	0,005776	0,005433	0,006724	0,006601	0,001605	0,005666	0,004601	0,009095	0,006085	0,003162	0,005002	0,007469	0,001521	0,002659	0,010677	0,004728	0,004082	0,005505	0,001583	0,003507	0,004081	0,005759	0,004086	0,003912	0,001192	0,004565	0,002561	0,007769	0,00418	0,003749	0,001688	0,002208	0,003198	0	0,008505	0,003987	0,004842	0,001368	0,00657	0,005792	0,002991	0,007127	0,004523	0,024502	0,004274
Deferrisoma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001189
Defluviicoccus	0,014234	0,003588	0,006423	0,013686	0,005155	0,006291	0,003393	0,009913	0,008185	0,002902	0,011581	0,005862	0,004008	0,003816	0,003733	0,013919	0,012943	0,007964	0,007966	0,004394	0,011342	0,004248	0,010249	0,009517	0,006691	0,011535	0,006405	0,00855	0,00437	0,008477	0,007351	0,008607	0,012349	0,003891	0,009212	0,002943	0,006764	0,011796	0,006419	0,013306	0,007434	0,008585	0,003831	0,004724	0,018255	0,012643	0,003783	0,015064	0,011323	0,017616
Defluviimonas	0,008299	0,013615	0,001366	0,004178	0,002747	0	0,010254	0,015567	0,008724	0,00354	0,013047	0,018709	0,018033	0,008192	0,013724	0,026469	0,007241	0,029369	0,01149	0,013824	0,01484	0,001441	0,002339	0,002937	0,032673	0,009484	0,00104	0,031368	0,016635	0,018656	0,00915	0,018636	0,009047	0,009221	0,086982	0,00103	0,082371	0,061093	0,011482	0,003617	0,046154	0,017488	0,041237	0,007425	0,009385	0,014821	0,003109	0,025185	0,006136	0,012794
Deinobacterium	0,001043	0	0	0	0	0	0	0	0,001472	0	0,003568	0	0	0	0	0,001116	0,001745	0	0,00102	0,001286	0,001543	0,001746	0	0,002354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deinococcus	0,030769	0,018408	0,028032	0,02729	0,016602	0,020229	0,025242	0,026726	0,043376	0,060733	0,054637	0,024695	0,021608	0,025048	0,009498	0,040602	0,078096	0,058965	0,079442	0,027604	0,040698	0,736265	0,040166	0,35739	0,023468	0,032923	0,046898	0,062194	0,049682	0,024359	0,035306	0,105907	0,033864	0,015794	0,031858	0,017656	0,01801	0,025536	0,149623	0,031692	0,384703	0,038024	0,023281	0,02787	0,026766	0,026043	0,015751	0,041649	0,039558	0,028653
Delftia	0,011377	0,012581	0,0063	0,016697	0,007521	0,022279	0,015402	0,020479	0,022331	0,012711	0,023547	0,011822	0,01286	0,014106	0,020569	0,012471	0,010741	0,013376	0,0096	0,02196	0,014947	0,013775	0,024067	0,011549	0,014809	0,016917	0,020361	0,018738	0,009434	0,009178	0,020145	0,013969	0,021834	0,010448	0,015041	0,009788	0,020463	0,010352	0,035292	0,027348	0,038168	0,013575	0,014913	0,01977	0,019145	0,011502	0,016543	0,019291	0,015161	0,018768
Demequina	0,007906	0,007637	0,001446	0,002539	0	0	0	0,005689	0,005445	0,002064	0,013032	0,007175	0,006355	0,001158	0,001854	0,011414	0,009083	0,004806	0,014369	0,01408	0,008418	0,001677	0,003298	0,004706	0,008581	0,010575	0,001427	0,014776	0,005451	0,008145	0,013043	0,012523	0,013513	0,005329	0,023454	0	0,007671	0,007591	0,019087	0,003472	0,011635	0,01775	0,002345	0,002318	0,004679	0,005582	0,002084	0,007163	0,005635	0,007796
Demetria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001204	0	0,001215	0	0	0	0	0	0	0	0	0
Deminuibacter	0,008521	0,004963	0,00393	0,006696	0,003986	0,001346	0,003072	0,006046	0,006751	0,002687	0,008791	0,00799	0,005906	0,011322	0,001779	0,020367	0,025207	0,005486	0,031888	0,005043	0,019703	0,00983	0,006392	0,006136	0,012088	0,005583	0,008889	0,007806	0,009084	0,00686	0,003983	0,011905	0,004951	0,003513	0,001583	0	0,007147	0,008109	0,007648	0,007959	0,003267	0,010387	0,00617	0,004596	0,005414	0,004763	0,003223	0,004319	0,019665	0,005654
Denitratisoma	0,014912	0,006003	0,005281	0,015322	0,007071	0,02019	0,010555	0,02015	0,016146	0,006788	0,035868	0,008945	0,007787	0,008335	0,018753	0,01134	0,017417	0,006676	0,009116	0,017126	0,018739	0,007394	0,0209	0,005244	0,027109	0,015449	0,010817	0,009595	0,005339	0,005955	0,0133	0,009302	0,022533	0,007913	0,015204	0,008011	0,011523	0,012681	0,004481	0,041875	0,033187	0,013432	0,007506	0,012571	0,021836	0,015303	0,00883	0,024909	0,017572	0,014181
Denitrobaculum	0,001179	0	0,001546	0,004983	0,002546	0	0	0,003773	0,003746	0,001212	0,005	0	0	0,001119	0	0,004138	0,005654	0	0,001592	0,003378	0,001674	0	0,00403	0,00259	0,001425	0,002003	0,001552	0,002632	0,001489	0	0,001707	0,001361	0,005079	0,001038	0,002907	0	0,003227	0,003958	0,001195	0,004315	0,002275	0,002423	0	0,001297	0,006778	0,003492	0	0,001474	0,005255	0,002487
Denitromonas	0,001739	0,001323	0,001269	0,004343	0,001096	0,011868	0,002968	0,005048	0,005787	0,001573	0,006834	0,002897	0,003185	0,002184	0,003016	0,002998	0,006997	0,002421	0,001521	0,004618	0,00331	0,002632	0,006004	0,00102	0,003607	0,00356	0,003729	0,003291	0	0,001819	0,004465	0,002571	0,007312	0,003042	0,008045	0,001036	0,005538	0,004092	0	0,006365	0,005783	0,002997	0,00153	0,004367	0,005556	0,003344	0,003439	0,00486	0,004456	0,003914
Dermacoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001608	0	0,002235	0	0	0	0	0	0	0	0	0	0	0,001089	0	0,002575	0,001062	0	0,002971	0	0,001281	0	0,004358	0	0,00216	0	0	0	0	0	0	0	0	0
Dermatophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Derxia	0,022483	0,016964	0,018127	0,03711	0,020291	0,053477	0,031974	0,067746	0,044364	0,029698	0,069477	0,019543	0,024248	0,030047	0,013739	0,01902	0,022459	0,01089	0,020235	0,044396	0,019219	0,018459	0,058342	0,013524	0,027836	0,043185	0,033791	0,018818	0,01326	0,016469	0,045488	0,020385	0,058883	0,026423	0,020149	0,018512	0,040602	0,016765	0,0067	0,060766	0,015178	0,017071	0,005595	0,050569	0,06595	0,034938	0,023182	0,038639	0,031023	0,044087
Desertiactinospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desertifilum	0,001175	0	0,001592	0	0	0	0,001386	0,002765	0	0	0	0,003132	0	0,008544	0	0,001073	0,014519	0	0	0	0	0	0	0,008368	0	0	0	0	0	0,003702	0	0	0	0	0	0,001889	0	0	0,003532	0	0	0	0	0	0	0	0	0,002369	0,003846	0
Desertihabitans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001117	0	0	0	0,001292	0	0,002265	0,001203	0	0	0	0,003466	0	0,001692	0	0	0	0	0	0	0	0	0
Desmonostoc	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00144	0	0	0,00209	0	0	0	0	0	0	0,009137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001086	0
Desulfallas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfarculus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001106	0	0	0	0,001279
Desulfatibacillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfatitalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001346	0	0	0	0,002418	0	0	0	0	0,002043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001193	0	0	0	0	0,002307	0	0	0	0,001337
Desulfitobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001442	0	0	0	0	0	0	0	0	0
Desulfobacca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001256	0,001103	0	0	0	0	0	0	0,006131	0	0	0	0	0	0	0	0	0
Desulfobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,003423	0	0	0,001413	0	0	0	0	0	0	0	0	0	0	0	0,002262
Desulfobacterium	0,001758	0	0,001208	0,003113	0	0,003435	0,001579	0,00467	0,004793	0,001048	0,004279	0,002943	0,005845	0,001502	0,001912	0,003309	0,004526	0,002162	0,002781	0,003267	0,004624	0,002322	0,0041	0,00136	0,003839	0,004271	0,003518	0,003138	0,001517	0,003029	0,003387	0,001797	0,005742	0,003321	0,003273	0	0,002684	0,004788	0	0,003674	0,004681	0,003265	0,001143	0,0033	0,00484	0,00458	0,001832	0,004113	0,004035	0,006276
Desulfobulbus	0,005245	0	0,001196	0,004802	0	0,004885	0	0,004436	0,004292	0	0,006876	0,003191	0,003222	0,001048	0,004341	0,005436	0,010009	0,007933	0,004266	0,001111	0,047474	0,00228	0,003229	0,001716	0,00499	0,006142	0	0,008546	0,001431	0,004326	0,006544	0,005951	0,009415	0,003253	0,005499	0	0,003355	0,020077	0,001503	0,003972	0,025485	0,003531	0,002823	0,001699	0,007106	0,0074	0,001042	0,01451	0,004842	0,008841
Desulfocapsa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00117
Desulfococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001159	0	0	0	0	0	0	0	0	0,001136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001279	0	0	0	0	0,001073	0	0	0	0,002595
Desulfofundulus	0	0	0	0	0	0,001504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001177	0	0	0	0	0	0	0	0	0	0	0	0
Desulfoluna	0	0	0	0	0	0	0	0	0	0	0	0	0,001031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfomicrobium	0	0	0	0,002455	0	0	0	0	0	0	0	0	0	0	0	0	0,001702	0	0	0	0,001636	0	0	0	0	0,001104	0	0	0	0	0	0	0,001154	0	0	0	0	0,001301	0	0	0,003456	0	0	0	0,001024	0,002356	0	0,006954	0	0,002537
Desulfomonile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001431	0	0	0	0,001421	0	0	0,007338	0	0	0	0	0,001515	0	0	0	0,001075
Desulfonatronum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001346	0	0,001056	0	0,001274	0	0	0	0	0,001114	0	0	0	0	0	0	0	0	0	0	0	0,0012	0	0	0	0	0	0	0	0,001114	0	0	0	0
Desulfopila	0,001411	0	0	0,002705	0	0,002842	0	0,002593	0,002392	0	0,003553	0	0	0	0,002036	0,003293	0,004949	0	0,001091	0,001077	0,009996	0	0	0,00114	0	0,002505	0	0,002972	0,001059	0	0,00109	0,001458	0,003505	0	0,003992	0	0	0,005067	0	0,002321	0,005561	0,002179	0	0	0,002986	0,002395	0	0,001763	0,002862	0,003631
Desulfoprunum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001054	0	0	0,001041	0	0	0	0	0	0	0	0	0
Desulforegula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001607	0	0
Desulforhopalus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001088	0	0	0	0	0	0	0	0	0
Desulfosarcina	0,001063	0	0	0,001776	0	0,002568	0	0,002598	0,002735	0	0,003018	0	0	0	0,001257	0,002444	0,004014	0	0,00285	0	0,003806	0	0	0,001172	0,001069	0,002508	0	0,002152	0	0,001047	0,001117	0	0,002871	0	0,002927	0	0	0,003027	0	0,002585	0,004531	0,002095	0	0,001181	0,003202	0,003585	0	0,001205	0,003494	0,004033
Desulfosporosinus	0	0	0,00169	0,001527	0	0,002675	0	0,002274	0,001403	0	0,002334	0	0	0	0	0,002783	0,006841	0	0	0	0,00335	0	0	0,001551	0	0,001526	0	0,001145	0	0	0	0	0,003719	0	0,001102	0	0	0,003185	0	0,002615	0,001461	0,001442	0	0	0,002987	0,003915	0	0,001345	0,002598	0,002797
Desulfotomaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,003227	0	0	0	0,001049	0	0	0,001353	0	0,001089	0	0	0	0	0	0	0,001256	0	0	0	0	0	0	0	0	0	0	0	0	0,002293	0	0	0	0
Desulfovibrio	0,012071	0,007078	0,010922	0,015416	0,010871	0,027091	0,007633	0,01903	0,017254	0,007482	0,02152	0,013672	0,01396	0,009449	0,014608	0,019316	0,035082	0,017636	0,014865	0,009544	0,052177	0,00786	0,012612	0,011644	0,014386	0,021902	0,008825	0,020745	0,010314	0,013986	0,022461	0,0139	0,019784	0,007557	0,018608	0,008276	0,013516	0,047097	0,022635	0,019364	0,026632	0,014105	0,011284	0,021411	0,025434	0,023442	0,016706	0,030416	0,018588	0,025009
Desulfurivibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002005	0	0	0	0	0	0	0	0	0
Desulfuromonas	0,005153	0,001442	0,003286	0,007649	0,003137	0,004464	0,002258	0,007293	0,006973	0	0,008708	0,004926	0,006331	0,002694	0,002951	0,007535	0,011159	0,003261	0,007021	0,003729	0,010033	0,00245	0,004617	0,004509	0,00507	0,009671	0,003118	0,006717	0,003425	0,00526	0,005649	0,004968	0,010681	0,004209	0,008595	0,001421	0,003983	0,008808	0,003433	0,006763	0,006092	0,006554	0,001636	0,004308	0,007789	0,008205	0,003936	0,005042	0,008253	0,012874
Desulfuromusa	0	0	0	0	0	0	0	0	0	0	0	0	0,001513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Devosia	0,091333	0,094656	0,030491	0,061936	0,041811	0,02044	0,028503	0,090779	0,070075	0,044199	0,11837	0,176498	0,061466	0,033616	0,158914	0,220788	0,115572	0,030042	0,16064	0,08656	0,167898	0,030422	0,036941	0,037606	0,255752	0,165942	0,029196	0,427463	0,135092	0,210507	0,226966	0,684795	0,054195	0,031029	0,283484	0,019401	0,071894	0,16222	0,974871	0,057806	0,252536	0,140403	0,054763	0,036969	0,087038	0,197943	0,026616	0,166235	0,07727	0,18291
Dialister	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Diaminobutyricibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001308	0,005624	0	0	0	0	0	0	0	0	0,006894	0	0	0	0	0	0,001167	0	0	0	0	0	0	0	0	0	0,001424	0
Diaminobutyricimonas	0,001043	0,001427	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001139	0	0,001041	0,001037	0	0	0	0	0,002752	0,00557	0	0,001234	0,00287	0	0	0,001184	0,002534	0	0	0	0	0	0	0,004713	0	0,001262	0	0,001948	0	0	0	0	0	0,001798	0
Diaphorobacter	0,0202	0,020087	0,012103	0,029281	0,014934	0,034235	0,025737	0,042379	0,038298	0,018542	0,049819	0,018469	0,024021	0,025029	0,032257	0,019837	0,019221	0,023298	0,019238	0,04015	0,022269	0,023156	0,055603	0,016058	0,029452	0,030652	0,036007	0,029165	0,014559	0,017613	0,035006	0,020188	0,046037	0,02069	0,028802	0,017789	0,034832	0,018344	0,017605	0,054997	0,028078	0,021068	0,020219	0,042913	0,04418	0,023514	0,024615	0,036514	0,028404	0,034214
Dichotomicrobium	0,001063	0	0	0	0	0	0	0,001261	0,001224	0	0,002798	0	0	0,001029	0	0,004433	0,004224	0	0,001252	0	0,001205	0	0	0,001739	0,001039	0,001098	0	0,002332	0	0	0	0	0	0	0,001488	0	0,00242	0,003212	0	0,001691	0,002229	0	0	0	0,001491	0,001404	0	0	0,00311	0
Dickeya	0,012214	0,016058	0,00365	0,013626	0,00539	0,00977	0,038008	0,055651	0,017795	0,010578	0,006918	0,016003	0,020448	0,014337	0,050836	0,007419	0,007313	0,015958	0,0087	0,019666	0,019087	0,014741	0,018231	0,004506	0,008451	0,012608	0,010663	0,011273	0,008104	0,044264	0,009473	0,009282	0,011282	0,019225	0,033285	0,007884	0,008926	0,032729	0,054982	0,010078	0,260375	0,009153	0,012597	0,011429	0,016848	0,007787	0,008603	0,027493	0,004192	0,049475
