species	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Meira miltonrushii	0,014989	0,10285	0,000644	0,015032	0	0,001346	0,009414	0,002779	0,010736	0,005152	0,003859	0,003647	0,002169	0,002182	0,072411	0,005858	0	0,009119	0	0,00203	0,001832	0,013136	0,003677	0,000757	0,001754	0,008975	0,007483	0,002002	0,01866	0,000834	0,003227	0,001103	0,000492	0,003655	0	0,000947	0,005281	0	0	0,003556	0,001017	0,008121	0,003418	0,002112	0,004272	0,002518	0,001212	0,008684	0	0,002928
Melampsora larici-populina	0,030119	0,119805	0,102188	0,113531	0,522625	0,000415	0,214516	0,053935	0,006788	0,00203	0	0,141519	0,957266	0	0,59488	0,002575	0	0,023655	0,000376	0,151388	0,23655	0,047609	0,009695	0,0117	0,989054	0,00098	0,010986	0,000535	0,210962	0,145935	0	0,541572	0,002163	0,123166	0,072814	0,390571	0,02268	0,013142	0,000453	0,018114	0,031764	0,068955	0,481916	0,172575	0,014613	0,01731	0,559523	0,045825	0,008689	0,004098
Melampsora lini	0	0	0,000729	0,00081	0,003809	0	0,001437	0	0	0	0	0,001434	0,007857	0	0,002705	0	0	0	0	0	0,001473	0,000419	0	0	0,007964	0	0	0	0,00122	0,001641	0	0,003468	0	0	0,000484	0,003164	0	0	0	0	0	0	0,001157	0,001171	0	0	0,002805	0	0	0
Melampsoridium hiratsukanum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000397	0	0	0	0	0	0	0
Melanogaster broomeianus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Melanomma pulvis-pyrius	0,181675	0,023303	0,007591	0,007887	0,00439	0,012567	0,009839	0,004876	0,005128	0,012379	0,00335	0,311146	0,134096	0,010513	0,019014	0,017452	0,002948	0,179018	0,085323	0,017014	0,130398	0,008983	0,009507	0,01128	0,033777	0,0143	0,011109	0,011804	0,021693	0,052891	0,012172	0,006331	0,005586	0,018881	0,017004	0,006621	0,073285	0,039883	0,004206	0,00747	0,028852	0,040936	0,034047	0,004587	0,004447	0,016466	0,005909	0,008063	0,008986	0,006572
Melanopsichium pennsylvanicum	0	0,001452	0	0	0	0	0	0	0	0	0	0	0	0	0,002536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metarhizium acridum	0,002915	0,001408	0,001585	0,001596	0,001449	0,012301	0,002441	0,000887	0,001199	0,005662	0	0	0,001284	0,004407	0	0,000378	0	0,0004	0	0,002032	0	0,00227	0,001856	0,002725	0	0,000571	0,002593	0,000817	0,000487	0,000532	0,001024	0	0,001004	0,001061	0	0,002147	0,000929	0	0	0,002027	0	0,000566	0	0,002061	0,001085	0,000668	0,000632	0,000833	0,000937	0
Metarhizium album	0,003978	0,003096	0,00156	0,002868	0,002485	0,0175	0,004609	0,001143	0,001642	0,007645	0,000642	0,000992	0,001611	0,005549	0,000552	0,000883	0	0,002017	0	0,002153	0	0,005598	0,001838	0,003563	0,001055	0,001253	0,004408	0,003564	0,001068	0,000616	0,001861	0,000963	0,001618	0,001693	0	0,002148	0,001152	0	0	0,002434	0,000956	0,000687	0,001875	0,002861	0,001441	0,000713	0,001125	0,001792	0,001353	0
Metarhizium anisopliae	0,001983	0,000401	0,001042	0,00114	0,000571	0,006882	0,001916	0	0,000455	0,00404	0,000491	0,000417	0	0,002268	0	0	0	0	0	0,000625	0	0,001716	0,00088	0,001868	0	0,000424	0,001802	0,000597	0	0	0,000398	0	0	0,000976	0	0,001556	0	0	0	0,001233	0	0,000378	0	0,001032	0,00042	0	0	0,000428	0,000403	0
Metarhizium brunneum	0	0	0	0	0	0,001036	0	0	0	0,0009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metarhizium guizhouense	0	0	0	0	0	0,002632	0,000741	0	0	0,001753	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metarhizium majus	0,000481	0	0	0	0	0,003137	0,000729	0	0	0,001329	0	0	0	0,00058	0	0	0	0	0	0	0	0,000846	0	0,000852	0	0	0,000557	0	0	0	0	0	0,000425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metarhizium rileyi	0,004139	0,001868	0,002498	0,002547	0,002248	0,022938	0,004024	0,00137	0,001538	0,007548	0,000623	0,000417	0,001754	0,006116	0	0,000949	0	0,001132	0,000573	0,002775	0	0,003783	0,00207	0,00472	0	0,000817	0,003976	0,002215	0,001616	0,000727	0,001564	0	0,001328	0,001461	0	0,00263	0,0019	0,000457	0	0,002872	0,00108	0,000893	0,000512	0,003237	0,001642	0,001434	0,0006	0,002114	0,001542	0
Metarhizium robertsii	0	0	0,000847	0	0	0,002344	0	0	0	0	0	0,000483	0	0,002656	0	0	0	0	0	0	0,000402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000393	0	0	0	0	0	0	0	0,000437	0	0	0	0	0	0
Metschnikowia bicuspidata	0,001027	0	0	0,000524	0	0	0	0	0	0,000791	0	0,000417	0	0,000393	0,001295	0	0	0,00044	0	0,001084	0	0	0,000575	0,000473	0	0	0,001073	0	0	0	0	0	0	0,000393	0	0,000393	0,000446	0	0,000482	0,000502	0	0	0,001086	0	0	0,000379	0	0	0,000499	0
Meyerozyma guilliermondii	0	0	0	0	0	0,002745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microbotryum intermedium	0	0	0,000381	0	0	0	0	0	0	0,00088	0	0	0	0,003345	0	0	0	0	0	0	0	0,000891	0,000492	0,000686	0	0	0,001077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00045	0	0	0	0	0	0	0
Microbotryum saponariae	0,000401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000395	0	0	0	0	0	0,000435	0	0,000379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microbotryum silenes-dioicae	0	0,000422	0,000554	0	0,00107	0	0,000392	0	0	0	0	0	0	0	0	0	0	0,000432	0	0	0	0	0	0,000426	0,000934	0	0	0	0,000814	0	0	0	0	0	0	0,000785	0,000483	0	0	0	0	0	0	0	0	0	0,000384	0	0	0
Microdochium bolleyi	0,018371	0,011025	0,01072	0,010491	0,008923	0,026481	0,023624	0,005547	0,008402	0,047765	0,004976	0,003582	0,008845	0,017829	0,001392	0,004002	0,001537	0,006106	0,002074	0,015035	0,001642	0,015394	0,011994	0,066502	0,001285	0,005688	0,024362	0,006387	0,005559	0,003595	0,013823	0,00184	0,007763	0,008913	0,002489	0,01373	0,00954	0,002063	0,001673	0,019037	0,017445	0,003766	0,004784	0,012269	0,006961	0,011126	0,003622	0,004101	0,007994	0,001868
Microsporum canis	0,002183	0,000638	0,001035	0,001528	0,000936	0,001782	0,001227	0	0,00056	0,001161	0,000397	0,000417	0,001434	0,001815	0	0	0	0	0	0,001764	0	0,001898	0,001097	0,001514	0,000386	0	0,001462	0,000532	0	0	0	0	0,000425	0	0	0,001244	0,000966	0	0	0,000814	0	0	0	0,000609	0	0,000401	0,000474	0	0,001085	0
Microthyrium microscopicum	0,02596	0,008426	0,015577	0,099249	0,032455	0,082211	0,012018	0,007582	0,044947	0,016714	0,008555	0,024746	0,05725	0,119022	0,001197	0,072402	0,005606	0,004297	0,008135	0,022435	0,004446	0,014434	0,033436	0,05181	0,001384	0,002937	0,018963	0,003926	0,005821	0,005975	0,01294	0,002697	0,005649	0,004456	0,001505	0,005691	0,00525	0,00473	0,013659	0,040011	0,038204	0,037795	0,007163	0,014496	0,010788	0,012708	0,02929	0,001802	0,085976	0,00287
Mitosporidium daphniae	0,001607	0,000961	0,001814	0,001978	0,002321	0	0,0008	0,001584	0,001019	0,001211	0,001045	0,002159	0,001491	0,000385	0,001605	0,000616	0,001387	0,003946	0,000795	0,000799	0,001084	0,000459	0,001285	0,000942	0,001487	0,002227	0,000508	0,001339	0,001949	0,001516	0,000687	0,000905	0,002944	0,002744	0,000769	0,002536	0,002089	0,001042	0,001293	0,000446	0,000716	0,001425	0,002054	0,001211	0,002354	0,002353	0,00178	0,002056	0,000997	0,001116
Mixia osmundae	0,000972	0,002269	0,000756	0,000902	0,001451	0	0,001979	0,000698	0,000802	0,001523	0,000434	0,0004	0,000868	0	0,006213	0,00293	0	0,001793	0	0,001521	0,000393	0,001356	0,00143	0,0013	0,001878	0,00098	0,003507	0,000845	0,001687	0	0,000815	0,001413	0,000613	0,002122	0	0,001254	0	0	0,000451	0,001084	0	0,000564	0,00633	0,000941	0,000561	0,000913	0,001088	0,001726	0,000427	0
Modicella reniformis	0	0	0	0,000405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000656	0	0	0	0	0,001127	0	0	0	0,000415	0	0	0	0,000399	0	0	0
Moelleriella libera	0,004614	0,002625	0,002795	0,003423	0,00315	0,024157	0,005974	0,001783	0,002821	0,01312	0,001077	0,001129	0,003103	0,007107	0	0,00123	0	0,00112	0	0,004527	0	0,004294	0,002966	0,005808	0	0,001157	0,006271	0,002985	0,002305	0,001371	0,002061	0	0,001957	0,002653	0,000424	0,00437	0,002543	0,000857	0,000406	0,00394	0,001081	0,000721	0,000859	0,004369	0,002337	0,001833	0,001421	0,002306	0,002442	0
Moesziomyces antarcticus	0	0,000922	0	0	0	0	0	0	0	0	0	0	0	0	0,001678	0	0	0	0	0	0	0	0	0	0	0	0	0,00074	0	0	0	0,000818	0	0	0	0	0	0	0,001037	0	0	0	0	0	0	0	0	0	0	0
Moesziomyces aphidis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Monascus purpureus	0,005772	0,001851	0,002929	0,003148	0,001931	0,00434	0,002436	0,001368	0,001428	0,002733	0,000397	0,000784	0,002458	0,005195	0	0,001602	0,000467	0,001276	0,000419	0,001811	0	0,004219	0,002955	0,003161	0	0,001065	0,003383	0,001817	0,000573	0,001007	0,00123	0,000403	0,000889	0,001263	0	0,001555	0,002264	0,000445	0	0,003324	0	0,000875	0,000909	0,001508	0,001522	0,00127	0,001686	0,000625	0,002063	0
Monilinia fructicola	0,024795	0,00659	0,007337	0,012343	0,007248	0,007234	0,006545	0,005797	0,005552	0,003148	0,000401	0,004827	0,008895	0,019588	0	0,003993	0,000991	0,003333	0,002236	0,007596	0,002606	0,011504	0,009509	0,00758	0,000831	0,004406	0,010575	0,000554	0,003028	0,006623	0,001399	0,001213	0,001948	0,003411	0	0,009456	0,008139	0,002846	0	0,011094	0	0,005087	0,001951	0,004447	0,005519	0,003097	0,007075	0,001013	0,006796	0,001606
Monilinia fructigena	0,012238	0,0049	0,00443	0,006399	0,003356	0,001748	0,003788	0,002919	0,00294	0,001478	0	0,003528	0,006408	0,010484	0	0,001743	0,000561	0,001332	0,001134	0,005405	0,002384	0,006032	0,005673	0,004614	0	0,000487	0,005233	0	0,001243	0,003866	0,0004	0,000557	0,001628	0,001442	0	0,00441	0,004081	0,001037	0	0,006801	0	0,005307	0,001058	0,002327	0,002669	0,001938	0,003694	0	0,004381	0,000518
Monilinia laxa	0,025838	0,006342	0,007214	0,011685	0,007236	0,003775	0,007232	0,006004	0,004954	0,00561	0,001077	0,005429	0,008803	0,018545	0	0,003966	0,001085	0,002785	0,001877	0,007347	0,002644	0,010688	0,009221	0,007315	0,00098	0,002032	0,010414	0,000863	0,003332	0,006684	0,002259	0,001695	0,002164	0,003183	0	0,009139	0,0074	0,003127	0	0,00968	0	0,005233	0,001289	0,004658	0,005836	0,003417	0,006459	0,001182	0,006467	0,001443
Moniliophthora perniciosa	0	0	0,000573	0,000432	0,001298	0	0,000449	0	0,000405	0	0	0,00045	0,000446	0,000563	0	0,000791	0,001297	0,000456	0	0	0	0	0	0,00078	0,000889	0	0	0	0,000497	0	0,0004	0	0	0	0	0,001137	0	0	0	0	0	0	0	0	0	0	0,001087	0	0	0
Moniliophthora roreri	0,000588	0	0	0	0	0	0	0	0,000432	0	0	0	0	0,000747	0	0,003767	0,00063	0	0	0	0	0	0	0,000648	0	0	0,000548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Monosporascus ibericus	0,002435	0,001896	0,002136	0,001923	0,001593	0,005277	0,003403	0,000886	0,001689	0,006411	0,000661	0,000467	0,001446	0,002933	0	0,000401	0	0,000672	0	0,001907	0	0,002991	0,001892	0,006476	0	0,000618	0,00454	0,000439	0,000994	0,00042	0,002419	0	0,001366	0,001319	0,000491	0,002217	0,001226	0	0	0,003117	0,003034	0,000532	0,000509	0,002096	0,000577	0,002128	0,000758	0,000447	0,001426	0
Morchella conica	0,004186	0,001358	0,002399	0,001962	0,001586	0,002194	0,001845	0,00095	0,001343	0,002315	0	0,001154	0,002612	0,003552	0	0,001321	0	0,001052	0	0,001051	0	0,017072	0,00164	0,003047	0	0,000381	0,002514	0,000811	0,000497	0,00056	0,000879	0	0,000483	0	0	0,002553	0,001672	0	0	0,002322	0	0,000772	0,000518	0,001076	0,000653	0,000914	0,000916	0	0,00188	0
Morchella importuna	0	0,000679	0,001418	0,0004	0,000432	0,000595	0,003753	0	0	0,008428	0,001039	0	0,000469	0,001036	0	0,000412	0	0	0	0,000643	0	0,000871	0	0,000402	0	0,000749	0,000495	0	0	0	0,001307	0	0,000854	0,001689	0	0	0	0	0	0	0	0	0,000437	0	0,000633	0	0	0	0	0
Mortierella alpina	0	0	0	0	0,000403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000393	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucidula mucida	0	0	0	0,000384	0	0	0,000401	0	0,000405	0,001062	0	0	0	0,000479	0	0,001837	0,00056	0	0	0	0	0	0	0,001167	0	0	0,000571	0	0	0	0,0004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucor circinatus	0	0,000721	0,00166	0,001465	0,002173	0	0,000752	0,000851	0	0,000469	0	0,001488	0,001095	0	0,00101	0	0	0,001933	0	0	0,000435	0	0	0,00071	0,001586	0	0,000408	0	0,001278	0,001164	0,00083	0	0,000637	0,00092	0,000576	0,00212	0,000926	0,001021	0	0	0	0,000623	0,000884	0,000963	0	0,001	0,001485	0,000482	0,00041	0
Mucor circinelloides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000389	0	0	0	0	0	0	0	0	0	0	0
Mucor lusitanicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucor saturninus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00046	0	0	0	0	0	0	0	0,001569	0	0	0	0	0	0	0	0,000656	0	0	0	0	0	0	0	0	0,000397	0	0	0	0	0	0,000392	0
Mycena chlorophos	0,000481	0,000424	0,000465	0,017116	0,001034	0,000908	0,000644	0	0,023869	0,001828	0	0	0,000439	0,001358	0	0,001512	0,04167	0	0	0,000429	0	0,000942	0,001139	0,001389	0	0	0,001919	0	0,000475	0,000448	0,000865	0	0	0,000449	0	0,002663	0,00052	0	0	0	0	0,000429	0,000397	0,001019	0,000751	0	0,000442	0,000505	0	0
Mycena galopus	0	0	0	0,000504	0	0	0,000547	0	0,002925	0,001291	0	0	0	0	0	0	0,002136	0	0	0	0	0	0	0,000473	0	0	0,00041	0	0	0	0	0	0	0,001907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycena indigotica	0	0	0	0,015836	0	0	0,000437	0	0,020883	0,001301	0	0	0	0	0	0,001372	0,030228	0	0	0	0	0	0	0,001088	0	0	0,000535	0	0	0	0	0	0	0,000393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycena kentingensis	0,000641	0	0	0,010826	0,000437	0	0	0	0,014379	0,000552	0	0	0,000592	0,000744	0	0,001581	0,102664	0	0	0	0	0	0	0,001243	0	0	0,000535	0	0	0	0	0	0	0,000417	0	0	0	0	0	0	0	0	0	0	0,000394	0	0	0	0	0
Mycena sanguinolenta	0,001622	0,000393	0,000558	0,00388	0,000417	0,001044	0,00156	0	0,008499	0,003219	0	0	0	0,001605	0	0,001651	0,011397	0,00042	0	0,001167	0	0,001085	0,000958	0,001767	0	0	0,001534	0	0,000458	0	0,001053	0	0,000439	0,000561	0	0,001215	0	0	0	0,000556	0	0,000412	0	0,000603	0,000655	0	0,000379	0	0	0
Mycena venus	0,000855	0,00086	0,000781	0,005181	0,000849	0,001422	0,001519	0	0,016243	0,002655	0	0	0,001073	0,001571	0	0,002302	0,012833	0	0	0,001501	0	0,001409	0,001108	0,00186	0	0	0,002105	0	0,000515	0	0,001166	0	0	0,000421	0	0,001679	0,000446	0	0	0,000753	0	0	0	0,001019	0,000635	0	0,000379	0	0,00041	0
Mycena viridimarginata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycocalicium subtile	0,001056	0	0	0,000644	0,000437	0	0	0	0	0	0	0	0,000417	0,001376	0	0	0	0,00048	0	0	0	0,000769	0,000409	0	0	0	0	0	0	0	0	0	0	0	0	0,000417	0,000557	0	0	0,000663	0	0	0	0	0	0	0	0	0	0
Myriangium duriaei	0,010334	0,021289	0,009997	0,007916	0,006781	0,016359	0,013764	0,003582	0,006071	0,021886	0,003989	0,004433	0,006027	0,006416	0,002923	0,009909	0,000449	0,007523	0,000465	0,003821	0,000718	0,011924	0,007629	0,010024	0,00114	0,004177	0,016019	0,008774	0,008569	0,001652	0,007014	0,0071	0,005284	0,009242	0,003401	0,007308	0,005723	0,001338	0,000699	0,006254	0,002164	0,003714	0,014444	0,005234	0,004191	0,003975	0,002991	0,004964	0,004351	0,001707
Mytilinidion resinicola	0,013563	0,003675	0,007103	0,006609	0,003583	0,011486	0,006078	0,002969	0,004338	0,007358	0,001096	0,007673	0,006611	0,009781	0,001051	0,003722	0,001271	0,003457	0,001815	0,003641	0,002901	0,009141	0,006682	0,009039	0,000869	0,002162	0,009354	0,003359	0,003113	0,002977	0,002578	0,00156	0,002747	0,002727	0,001182	0,004588	0,005309	0,001802	0,000563	0,007	0,002509	0,003712	0,002608	0,003021	0,002805	0,003574	0,004533	0,001223	0,012456	0,001128
Nadsonia fulvescens	0,000588	0	0,000424	0	0,000417	0	0	0	0	0	0	0	0,000548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000385	0,000483	0	0	0	0	0	0	0	0	0,000455	0	0	0	0
Naematelia encephala	0,00219	0,004098	0,003439	0,00108	0,001452	0,000426	0,004375	0,000592	0,000871	0,002507	0	0,001017	0	0	0,0165	0,002604	0,000394	0,008529	0	0,002188	0	0,003389	0,002825	0,001576	0,001065	0,002814	0,003302	0,003013	0,003925	0	0,000626	0,006819	0	0,001311	0,001216	0	0	0	0,001421	0,000395	0,001141	0,000448	0,010842	0	0,000595	0	0	0,001406	0	0
Naganishia liquefaciens	0,000508	0,002113	0,002084	0,001057	0,000586	0	0,001063	0	0	0,002001	0	0,0006	0,001018	0	0,007106	0,001372	0	0,004648	0	0	0	0,000985	0,00296	0,001867	0	0,000532	0,002419	0,00176	0,000487	0	0	0,00345	0	0,001371	0	0	0,000409	0	0,001736	0	0	0	0,003631	0	0	0	0	0,000834	0	0
Nannizzia gypsea	0,001586	0	0,000624	0,000451	0	0,001618	0,000968	0	0	0,001434	0	0	0,000548	0,001432	0	0	0	0	0	0	0	0,001242	0,001056	0,001032	0	0	0,001145	0	0	0	0	0	0	0	0	0,000638	0,000557	0	0	0,000766	0	0	0	0	0	0	0	0	0,001491	0
Nectria cinnabarina	0	0	0	0	0	0,002017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nemania diffusa	0	0	0	0	0,000403	0,002079	0	0	0	0,000435	0	0	0	0,001279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000477	0	0	0	0	0	0	0	0	0
Neocallimastix californiae	0	0	0	0,000405	0	0	0	0	0	0	0	0	0	0	0	0	0,000812	0	0	0	0	0	0,000442	0	0	0	0	0	0	0	0	0	0,000604	0,001227	0	0,000466	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neocallimastix cameroonii	0	0,001481	0,001758	0,000499	0,002485	0	0,001266	0,000555	0	0,001212	0	0,001696	0,001394	0	0,000575	0,000424	0	0,001897	0,00053	0,000591	0,000426	0,000444	0	0,000828	0,0016	0,000924	0,000431	0	0,001761	0,001208	0,000973	0	0,000637	0,000589	0,000716	0,002294	0,000898	0,000745	0	0	0,000707	0,000659	0,001471	0,001158	0	0,000715	0,002084	0,001036	0	0,000379
Neofusicoccum parvum	0,010469	0,004528	0,004976	0,006426	0,004038	0,010532	0,008636	0,002313	0,004325	0,017398	0,002075	0,002886	0,004993	0,008838	0,001502	0,003783	0,000524	0,002121	0,001563	0,005045	0,001341	0,017458	0,005785	0,007397	0,00057	0,002929	0,008696	0,004278	0,002913	0,002408	0,003414	0,001491	0,003141	0,003459	0,000966	0,005595	0,004702	0,00093	0,000563	0,005449	0,001859	0,00265	0,002598	0,003949	0,002954	0,002327	0,002776	0,005461	0,007134	0,001174
Neohortaea acidophila	0,009273	0,016583	0,014089	0,009982	0,008367	0,034044	0,032472	0,003304	0,005301	0,022944	0,006902	0,006853	0,008458	0,012282	0,012073	0,012148	0,001311	0,012956	0,002138	0,006519	0,00275	0,031479	0,013808	0,01069	0,005626	0,008168	0,025912	0,036775	0,026733	0,002892	0,008893	0,009381	0,007186	0,008903	0,00794	0,010122	0,006482	0,000695	0,004625	0,016361	0,004352	0,007671	0,021003	0,005242	0,005602	0,008281	0,007494	0,009633	0,009213	0,003154
Neolecta irregularis	0,000401	0	0,00107	0,000436	0,000694	0	0,000908	0	0	0,000886	0	0	0	0,000393	0	0	0	0,000601	0	0	0	0,000379	0	0,000402	0	0,000448	0,000528	0	0,000384	0	0	0	0	0,000507	0	0	0	0	0	0	0	0	0,000397	0	0	0	0	0	0	0
Neolentinus lepideus	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000391	0	0,000814	0	0	0	0	0	0	0	0,000589	0	0	0,000423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neonectria ditissima	0,040665	0,010849	0,00778	0,014757	0,008705	1,805981	0,023291	0,013928	0,009237	0,039033	0,004988	0,007346	0,00899	0,234491	0,001706	0,004358	0,001118	0,034703	0,005694	0,016303	0,002683	0,024824	0,010189	0,017257	0,008945	0,007147	0,020945	0,016145	0,008441	0,017961	0,009598	0,002086	0,007007	0,007384	0,003039	0,011608	0,012603	0,015694	0,001205	0,016571	0,004428	0,003635	0,0055	0,084328	0,019264	0,020998	0,005219	0,010165	0,0234	0,007822
Neopestalotiopsis clavispora	0,005811	0,001566	0,002947	0,003648	0,001852	0,007047	0,007413	0,001178	0,00182	0,01092	0,001001	0,001005	0,001031	0,004234	0	0,001008	0	0,003672	0,000508	0,003716	0	0,009028	0,002979	0,005443	0	0,000902	0,011273	0,000461	0,002966	0,000448	0,012905	0	0,00192	0,001667	0,001307	0,003686	0,007087	0,000557	0	0,004276	0,011749	0,000463	0,002796	0,004196	0,001409	0,001853	0,000568	0,000736	0,001755	0
Neurospora crassa	0,002137	0,001256	0,000698	0,001509	0,001789	0,004357	0,002319	0,000856	0,001192	0,004654	0,000416	0	0,000799	0,002982	0	0	0	0	0	0,002604	0	0,001195	0,001121	0,001562	0	0,000627	0,002327	0	0,000384	0,000476	0,001077	0	0,000409	0,000674	0	0,001572	0,000706	0	0	0,001698	0	0	0	0,002339	0,001071	0,000624	0	0	0	0
Neurospora tetrasperma	0,005741	0,003942	0,01791	0,003524	0,004057	0,025916	0,007914	0,002802	0,003631	0,014667	0,001549	0,002091	0,001623	0,007767	0,00446	0,000535	0,000494	0,001921	0,000376	0,006464	0,000453	0,004601	0,002831	0,005418	0	0,001872	0,007484	0,00169	0,003012	0,001474	0,004221	0	0,002572	0,00379	0,000427	0,004813	0,002974	0	0,000514	0,004818	0,003074	0,0018	0,002677	0,006628	0,002929	0,001792	0,001413	0,00183	0,002025	0,000723
Nosema bombycis	0,00056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nosema granulosis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000699	0	0	0	0,000393	0	0	0	0	0	0	0,000582	0	0	0	0	0	0	0	0	0
Obba rivulosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000501	0	0,001209	0	0	0	0	0	0	0	0,000469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ogataea angusta	0	0	0	0,000623	0	0	0	0,000731	0	0,000426	0,000403	0,000745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000403	0	0	0,001515	0,001487	0	0,000442	0,000706	0	0	0	0	0	0	0	0,001639	0,000668	0	0,000492	0	0
Ogataea polymorpha	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000397	0	0	0	0	0	0	0
Oidiodendron maius	0,247449	0,067339	0,071279	0,113181	0,073691	0,035682	0,06186	0,059239	0,042582	0,02265	0,007175	0,044691	0,074239	0,203618	0,003698	0,036668	0,01465	0,02081	0,024779	0,072677	0,025927	0,101143	0,099062	0,069108	0,009738	0,017506	0,072611	0,004413	0,024907	0,067458	0,013465	0,010842	0,018332	0,029244	0,004159	0,085346	0,078066	0,034508	0,003203	0,115562	0,005957	0,06088	0,0138	0,042451	0,052153	0,039304	0,072461	0,007164	0,070307	0,015586
