genus	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Marinobacterium	419	2021	1572	2390	309	4352	1148	4818	2434	652	3642	439	1702	1064	1946	3749	2216	197	439	443	3863	2191	1815	1236	382	3790	2417	2842	226	1127	2668	2771	2682	221	4398	148	1815	2109	954	4158	2028	2174	1018	3058	6512	628	311	3598	2585	2963
Marinomonas	446	2056	1524	2564	271	4224	1253	4900	2283	738	4454	460	1652	1235	1716	3484	2308	173	482	438	3523	2246	2780	1090	348	3648	2946	2579	203	1048	2712	2873	3215	231	5894	167	1832	1692	887	4657	1982	1731	825	2927	6673	611	247	3650	2921	2375
Marinoscillum	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	862	789	0	206	0	1254	0	0	543	67	0	0	392	0	0	0	1047	0	0	837	0	0	465	0	392	0	348	430	0	341	0	0	0	170	0
Marinospirillum	70	0	0	608	0	0	0	980	50	0	706	0	0	0	454	804	89	0	0	115	528	0	0	0	0	837	0	0	0	0	539	0	476	0	0	0	0	38	0	381	0	433	0	339	1411	157	0	508	635	540
Marinosulfonomonas	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	93	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	1742	0	577	0	0	0	0	0	0	0	0	0	0	0	0	0
Marinovum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1833	0	408	0	0	0	0	0	0	0	0	0	0	0	0	0
Mariprofundus	54	0	0	522	0	0	0	1111	517	0	701	0	51	0	316	781	646	0	76	0	924	0	0	318	0	674	325	391	36	0	392	438	553	39	741	0	0	508	0	621	478	0	0	0	1460	116	35	395	477	469
Marisediminicola	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	1377	216	0	0	767	0	0	0	823	65	0	0	0	0	0	614	0	0	0	622	0	0	0	0	0	109	0
Marispirochaeta	0	0	0	41	0	0	0	0	0	0	68	0	0	0	0	0	197	0	0	0	941	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	561	0	371	129	0	0	0	696	0	0	0	588	0
Maritalea	0	0	0	448	99	0	0	375	522	0	547	0	0	0	0	740	950	0	59	0	438	0	381	0	101	390	0	749	0	344	0	440	0	0	679	0	683	521	55	539	131	309	0	0	513	107	0	0	625	391
Maritimibacter	63	954	0	520	117	0	561	1502	636	32	1004	321	815	84	631	1510	918	106	186	205	1244	0	49	465	290	713	0	2080	127	858	645	1417	764	107	25986	0	1947	1356	550	1048	1099	902	873	447	1625	159	35	1747	629	600
Marivirga	55	0	0	55	32	0	403	539	517	0	93	195	68	370	0	1311	1243	80	291	0	1775	507	0	758	156	0	0	937	0	533	0	1701	56	0	605	0	396	650	501	594	112	593	727	0	512	0	0	0	638	398
Marivita	76	777	0	364	45	0	558	1270	533	0	944	333	718	77	526	1050	765	0	125	139	1019	0	0	376	244	682	0	1805	159	820	523	1092	710	59	5267	0	1224	1008	510	546	876	734	512	761	1311	123	36	1370	594	516
Marivivens	0	521	0	0	0	0	0	0	0	0	56	154	63	0	0	89	0	0	0	70	0	0	0	0	136	0	0	934	38	37	0	0	0	38	18374	0	581	369	0	0	0	376	0	0	0	0	0	583	62	0
Marmoricola	940	2889	779	594	141	0	657	9463	1408	929	2053	866	921	546	3128	6836	2452	624	1034	461	4828	996	515	1250	1064	2686	485	46865	1427	2787	4882	91977	2872	283	10655	35	4353	2885	109328	978	127561	2641	2286	1893	2720	543	154	7628	951	2950
Martelella	332	3264	1743	2087	362	2296	1539	3277	2313	656	2756	908	1692	1409	2335	2898	3496	111	469	377	5885	2716	1144	1579	600	3695	1666	5390	376	2493	3211	4788	1808	198	13134	149	2906	3467	2981	4219	4098	2019	727	2233	5421	604	263	4037	2729	3052
Massilia	20821	742494	119421	77697	7582	120462	47835	119423	63795	50670	121263	8007	25947	28567	100981	54906	31072	9583	10573	26777	59063	887443	257144	174901	6317	91494	1108286	100281	14974	19960	198309	324884	122322	21776	37963	6460	38128	22312	183875	158378	283215	69867	82502	124644	167460	8548	15077	188539	54792	28270
Massilibacillus	0	0	0	0	0	524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	0	0	0	0	0	0	0	0	0	417	400	380	136	0	0	0	0	0	0	0	148	0
Mastigocladopsis	0	0	1973	0	0	0	0	0	0	0	0	0	0	1108	0	0	1649	0	0	0	0	0	0	13398	0	0	439	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	97	0
Mastigocladus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mastigocoleus	0	0	595	0	0	0	0	0	0	0	0	0	0	1249	0	0	1946	0	0	0	0	0	0	5198	0	0	0	0	0	377	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	126	0
Mediterraneibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megamonas	0	0	0	0	0	0	0	0	0	0	0	0	428	0	0	0	0	142	0	0	0	0	0	0	0	49	0	421	0	0	0	457	0	0	0	0	0	0	675	0	124	0	37	0	0	0	252	763	77	0
Megasphaera	0	0	0	0	0	788	0	0	0	0	0	0	0	0	0	0	69	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	348	0	0	0	0	0	0	0	0	87	0
Meiothermus	164	639	512	494	33	1050	449	1505	1750	0	1144	290	642	724	0	1484	2779	86	312	81	2816	1434	47	1855	183	865	323	1166	39	603	525	1415	482	0	1255	0	555	963	448	870	2059	865	536	768	1315	178	38	494	749	1248
Melaminivora	356	1992	1087	2099	225	5030	1407	5293	2342	1020	5221	336	1187	1063	1226	1787	827	259	280	502	1922	2081	3934	689	404	2642	3077	2318	195	745	2590	2745	3919	250	2655	200	2320	1102	978	6050	1665	962	972	4348	6009	323	346	3563	1897	1244
Melioribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Melittangium	82	0	343	502	0	0	0	925	720	0	785	81	581	0	0	611	486	0	216	0	1786	0	502	384	0	1411	0	440	40	510	396	561	576	0	1526	0	0	787	727	854	0	432	0	422	677	191	38	0	967	1821
Merismopedia	0	0	420	0	0	0	824	0	0	0	0	109	0	2643	0	0	6832	0	0	0	0	0	0	2829	0	0	0	0	0	602	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	376	0
Mesonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	342	0	0	0	0	413	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	63	0
Mesorhizobium	7199	52814	50796	37744	7781	45724	24472	64640	38256	12177	55126	13413	24052	24791	27528	66729	75703	3787	8843	5653	80438	40595	26545	43594	10702	44956	36041	97418	6289	43969	50879	92201	35048	3446	86643	3530	63306	55730	68698	85173	79365	36226	18070	38261	94434	8539	5160	64803	52042	38133
Metakosakonia	0	0	0	0	0	565	0	0	0	0	0	0	0	135	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	1298	0	0	0	0	0	548	8814	0	7992	0	0	0	2356	0	0	386	0	80
Metallibacterium	0	0	0	510	76	2326	0	369	727	0	673	0	0	0	0	54	507	0	0	0	0	0	622	0	0	0	0	0	0	0	415	0	567	0	0	0	0	0	0	1347	0	0	0	472	984	0	88	0	657	0
Methylacidimicrobium	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367
Methylarcula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylibium	15926	119613	53949	73215	9108	392430	133407	153083	114608	36617	196685	20578	123938	39966	43828	117349	62249	8398	31104	19061	124610	88026	144820	29058	15864	125919	106231	101798	8408	73619	108588	136175	123107	7067	123751	8223	79956	69657	32833	265128	43530	73930	37037	160100	181171	10592	16505	92535	106679	81905
Methylicorpusculum	0	0	0	0	0	0	0	0	395	0	372	0	0	0	0	0	480	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	616	73	0	0	516	546	0	0	3059	0	357	0	373	0	0	0	68	0
Methylobacillus	988	3627	3525	3400	819	11014	2639	9181	4067	1901	5927	1583	3853	3502	2879	6211	4816	158	1439	1010	8844	6378	5810	1598	1532	3661	7443	4285	616	1769	3634	2997	8263	688	2470	485	1791	2592	1258	9012	3711	3452	1187	5453	22050	715	591	5335	3708	2706
Methylobacter	432	2581	2119	2932	612	6943	1540	7506	3080	990	6086	602	2037	1495	2381	5569	2997	1438	563	518	5088	4108	4498	1722	488	3311	4454	3522	234	1263	3318	3547	6704	790	2466	337	7321	6674	2030	6919	33578	1792	5645	5566	9822	647	345	5284	3082	2947
Methylobacterium	11139	208152	214480	31815	25485	29935	221721	46203	22646	34725	64760	10921	8889	16856	247608	51507	45439	12011	7659	7529	101037	95775	33238	143477	6430	92944	117877	562516	33265	38338	53985	1259076	24085	6488	143090	7040	59398	27543	386628	71909	182426	33596	368378	27834	80186	15664	15788	223470	35584	23278
Methylobrevis	166	1348	1896	1841	338	1202	998	2768	1304	36	1748	412	570	830	859	1858	2589	53	197	165	2273	935	889	1511	314	1695	1185	2511	161	1293	1346	1992	1569	118	5369	186	1820	1702	1018	3630	2071	973	407	1282	5164	408	140	1678	1761	1306
Methylocaldum	186	459	1040	1508	200	2504	496	2909	1455	60	2025	222	902	572	722	1648	1192	153	254	161	2021	1156	1132	781	185	1472	1312	1626	68	581	1232	1604	1779	159	1426	79	1168	1202	1064	2533	1970	809	589	1515	3869	300	171	1567	1487	1358
Methylocapsa	1014	4624	37187	10224	3843	8787	2661	13658	8561	1779	9618	946	1576	4148	1587	7744	24148	232	908	537	5091	6907	8410	15299	755	4014	7893	5822	732	3076	6744	5769	10056	772	5185	2135	6330	4913	3693	34882	4073	4455	1354	7833	28870	1346	812	4991	12553	3616
Methyloceanibacter	300	1425	1354	1140	279	1615	551	2919	1650	409	1669	393	550	1038	794	4453	3462	55	246	185	2903	1131	928	2117	444	1368	1265	5796	164	1508	1579	3169	1882	196	2630	162	2541	2315	1707	3038	2026	1778	502	1368	3775	308	149	2214	1767	1664
Methylocella	390	2056	8650	3451	1019	3580	1075	4925	2526	733	3451	408	683	1259	821	3139	5550	97	324	199	2803	3263	2587	5472	309	2082	3178	3033	290	1342	2589	2838	3686	273	2948	604	2839	2604	1798	10716	2096	1808	798	2717	9902	567	265	2382	4498	1593
Methylococcus	206	860	1067	1516	182	2900	557	3101	1460	62	2847	241	718	605	604	1730	1244	142	246	223	1939	1244	1670	702	172	1562	1474	1681	139	630	1558	1622	2089	157	1349	113	963	1213	456	3426	2063	750	567	2148	3903	364	191	1584	1571	1436
Methylocucumis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	1451	0	0	0	0	0	0	0	0	0
Methylocystis	1117	4169	18152	6181	2553	10685	2188	19488	5762	1542	8746	1255	2051	3194	2783	10211	16603	1309	752	536	6947	3925	5068	9365	1221	4589	5582	7449	602	3980	6702	8223	12675	2401	7110	1628	17145	11140	4401	23792	10401	4005	4315	5808	31758	3092	727	9647	11398	6299
Methyloferula	197	505	4481	1376	517	1600	456	1940	5161	443	1424	196	51	616	0	1326	2614	0	136	40	1026	1494	1263	2470	67	655	1404	936	102	626	1081	1034	1493	115	885	304	1563	991	754	5054	788	747	0	785	4172	233	39	640	2138	525
Methylogaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methyloglobulus	66	0	0	39	70	0	0	2668	40	0	684	86	61	0	1077	5916	428	889	73	0	1146	0	0	0	154	519	0	865	0	0	351	0	3018	654	0	0	12380	11754	0	0	46553	391	4633	0	2378	314	0	1572	404	1382
Methyloligella	83	536	472	652	154	0	0	1170	930	0	763	195	0	528	0	1697	1694	0	104	41	1225	0	459	936	195	655	350	1799	104	607	516	1128	664	0	946	60	1459	1145	629	1497	893	858	0	399	1732	124	42	484	1071	609
Methylomagnum	77	0	353	639	0	1314	88	1500	639	0	1326	0	0	77	0	854	573	121	178	115	1172	0	773	315	39	1091	717	495	40	390	648	574	1083	66	886	0	675	737	0	1326	892	399	329	903	2102	199	38	612	624	1196
Methylomarinum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	1761	0	0	0	0	0	0	0	0	0
Methylomicrobium	155	328	578	1036	215	2461	513	2136	1059	52	1690	178	623	421	761	1684	1079	319	207	148	1633	1062	1048	561	174	971	1448	1346	49	415	1177	1151	2029	230	1083	113	2255	2152	410	2168	12201	737	1515	1476	2805	244	66	1579	1063	1117
Methylomonas	754	4092	3275	4894	1994	9742	2455	9347	4603	1498	7610	923	4407	2181	2912	5835	3976	2415	1302	804	8705	4106	5466	1997	781	6261	5334	4442	448	2194	4385	6312	9856	681	5133	504	5406	5557	1656	9662	44188	2844	5722	6320	11653	1012	1422	11520	4191	4943
Methylomusa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylophaga	209	915	451	1496	167	2506	527	2307	1468	38	1889	242	786	702	815	1713	1279	60	268	220	2213	1057	1573	580	217	1699	1184	1324	100	443	1079	1051	1177	105	1305	98	702	911	46	3431	1206	943	452	1273	3223	286	74	1302	1749	1175
Methylophilus	2704	9716	3827	5355	1489	23974	4619	12921	9291	2861	11170	4948	10005	8757	15274	13726	10210	823	4405	2716	22860	10498	7437	1808	6054	10160	9699	14983	2052	7989	6094	10896	10262	1108	6858	685	3964	11174	6669	13573	85960	7029	13622	9819	26955	2061	1274	30156	6626	10248
Methylopila	234	1475	2043	1376	327	1416	669	2092	1350	443	1861	298	80	655	526	1832	2102	0	391	245	1961	1169	1050	1643	233	1616	1296	1968	184	1014	8330	15403	1305	49	2398	175	2124	1570	1675	3188	3377	986	425	897	3828	267	127	1338	1896	1176
Methyloprofundus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	1193	0	0	0	0	0	0	0	0	0
Methylorubrum	221	3141	3997	1111	483	1468	2481	2015	1030	678	1564	280	90	483	2499	1768	1772	191	217	194	1769	2506	1137	3283	292	1618	2408	5343	396	878	1555	29861	1171	126	2788	186	1474	1172	5736	2631	3199	950	3215	695	3504	346	194	2691	1435	771
Methylosarcina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	847	821	0	0	4976	0	642	0	0	0	0	0	0	0
Methylosinus	463	1892	7695	3104	1075	4368	1008	5306	2606	611	3743	455	811	1391	1035	3325	5819	177	336	275	2689	2029	2591	4257	325	2049	2766	3045	258	1455	3400	2997	3835	361	2591	566	3330	2946	1543	10509	2221	1656	913	2903	9872	597	280	2665	4551	2088
Methylotenera	22964	102541	9335	22510	5542	161802	34325	41574	76319	10309	54000	20100	80445	44739	34168	58273	46542	1706	31859	22565	125447	72173	29944	7542	22544	52689	32527	41887	5877	18813	32393	19922	31288	4000	15206	3092	26797	31287	14160	53976	66791	59371	24462	52387	71459	4133	11817	44376	40958	35564
Methyloterricola	102	0	357	540	0	499	0	1198	612	0	805	83	531	0	379	826	617	0	149	32	1435	0	571	0	131	996	0	572	0	430	477	544	999	56	1004	0	805	846	0	540	1398	448	0	325	1519	224	0	455	656	1185
Methylotetracoccus	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	657	0	0	0	0	78	0	0	0	0
Methyloversatilis	562	3888	3544	3997	641	17477	3045	9810	4896	1688	7683	1011	3988	2621	3360	3902	3358	912	678	829	5466	4687	6400	1707	917	4935	5798	4822	349	2191	4614	5491	8531	580	5721	433	4858	3799	1437	11293	6579	2288	4614	7953	12166	835	768	7792	4088	3459
Methylovirgula	426	2117	8850	3262	1263	3175	1280	5335	3040	716	3552	502	652	1838	766	3236	7849	93	328	271	2619	2575	2506	5540	328	1861	3031	2814	283	1685	2319	2566	2883	215	2938	869	3817	2571	1815	11053	2499	1758	588	2753	9958	596	309	2208	5683	1447
Methylovorus	1253	4382	4687	3453	953	13099	3210	10748	4441	2549	5757	2194	4984	4491	3763	7242	6030	190	1887	1315	12897	8271	7242	1414	8620	3652	10409	5784	886	2172	3765	6464	11149	857	1746	581	1621	2793	1868	9605	5073	4102	1577	5526	30492	783	787	6199	3740	2622
Methylovulum	80	0	351	629	140	1445	87	1384	800	0	925	74	56	452	460	1129	938	413	68	33	979	821	693	386	140	551	960	465	36	0	509	448	1427	181	0	80	1489	1403	0	1340	6241	421	1109	733	1600	149	37	1004	705	604
Micavibrio	248	3386	1410	3003	325	2216	781	3614	2227	880	4398	513	1122	724	5280	6001	1976	76	784	615	5269	1311	2421	1574	805	2321	3798	7189	1056	2320	4365	7083	3420	234	5908	160	2450	4752	5405	5475	6935	5049	476	1884	10105	406	210	11988	2263	4132
Microbacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0
Microbacterium	3664	14354	8756	8514	1846	6273	4292	11262	6287	4139	7590	6451	5749	5649	5543	11241	10238	10750	4501	2166	15117	14234	4213	60409	5100	10225	13839	186757	3973	21876	17311	393328	6243	1055	36615	1121	11811	10210	234979	96561	70179	9233	28175	8547	9738	1639	1351	62541	8622	9217
Microbispora	352	993	776	398	0	1083	0	1843	1266	37	1901	1095	80	0	1147	2808	1557	56	1695	318	7246	450	469	1410	320	1591	464	3094	337	6116	1177	6437	1388	132	11981	50	1939	1732	3513	1068	2137	2873	558	899	1847	250	105	1604	850	3983
Microbulbifer	536	2116	1472	2771	241	3595	986	5351	2185	651	4299	450	1550	1075	2701	4768	2757	196	537	578	4812	1782	1810	1271	423	5194	1965	3086	283	1295	3513	3479	2429	194	3785	106	1388	2429	1008	3870	1739	2734	1238	2241	6457	857	260	3357	3208	4039
Microcella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633	63	0	0	0	0	0	0	0	0	0	0	0	0	0	552	0	0	0	0	0	0	0	0	0	67	0
Micrococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	0	1054	69	0	767	0	411	0	1477	0	529	0	0	0	0	0	0	0	0	0
Microcoleus	2396	392	5789	1024	922	1504	3860	51362	1619	2531	5453	7475	777	195366	1064	76947	55304	458	2023	155	3171	2610	616	33081	423	1118	3272	2278	126	37688	896	12007	1230	184	1366	2381	387	2067	220492	1830	1541	857	919	1895	6681	440	132	34434	11032	1385
Microcystis	184	912	2811	1216	445	2071	1792	4062	996	796	1380	614	906	6412	811	2838	12896	241	275	161	2257	1190	1337	5619	243	713	1681	2138	130	2341	677	2035	1930	121	1321	399	845	952	2606	2383	847	869	781	1574	5671	243	273	2349	1963	786
Microlunatus	702	7768	882	435	203	0	2115	3798	1218	462	1864	728	521	557	4684	3082	2437	1701	919	347	5152	6336	513	1730	558	1955	615	20624	2205	3045	2587	21910	1696	225	18718	68	3129	2056	31646	1582	34733	2261	5316	1682	2108	488	185	7210	939	2618
Micromonospora	3969	7338	5112	2107	373	6430	2618	9801	12569	2041	25775	18501	3723	2059	17279	27761	9746	567	29840	4198	106354	4315	2754	7869	2564	16813	4645	22585	4025	102954	8312	92138	10870	682	214823	249	14676	14650	34471	6027	15953	38869	4630	9497	10506	1765	2391	12079	5246	55425
Micropruina	499	0	0	0	0	0	0	0	0	0	58	0	0	0	0	87	111	1257	0	0	881	0	0	0	97	312	0	1392	0	462	481	4024	145	0	781	0	1217	1265	2431	0	11917	89	3019	0	0	121	0	5381	0	322
Microscilla	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	635	0	183	0	856	0	0	557	0	0	0	0	0	0	0	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0
Microterricola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1285	51	0	0	0	0	0	0	0	0	0	350	0	0	0	572	0	0	0	0	0	0	0	0	0	0	0
Microtetraspora	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	63	94	0	152	0	800	0	0	0	0	0	0	715	0	496	0	934	118	0	1771	0	391	0	617	0	411	76	0	0	0	32	0	0	60	348
Microvirga	2207	12959	20002	11338	3091	12276	6763	23610	12244	3611	15715	3691	5237	7436	5798	21644	26298	1169	2152	1487	18637	11515	8633	21718	2494	12915	12615	24163	1590	14632	13014	25935	13294	1130	23863	2106	21696	16630	33400	31821	21222	9990	5780	12515	37903	3263	1271	17598	16369	10917
Microvirgula	0	0	342	515	0	3509	478	1512	581	33	1075	0	50	1270	648	62	783	0	0	43	470	785	796	0	60	665	947	416	0	0	650	595	997	83	2079	0	575	969	445	1980	891	74	338	1246	2641	145	34	865	766	103
Minicystis	1798	2054	4766	4832	490	5417	1988	18227	8889	1304	7595	1457	5695	1836	1952	21636	7674	69	2204	379	16034	2343	2832	4421	494	12025	2703	6205	1308	4106	5341	6839	10543	407	10025	431	2167	8640	4081	5955	2157	6019	639	4594	26010	2925	830	3606	10135	16732
Miniimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1208	0	0	0	1100	63	0	935	0	0	0	607	0	513	0	0	0	0	0	0	0	0	0
Minwuia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mitsuaria	5825	181519	19898	33156	3038	91428	25725	80131	34399	23865	97419	8827	14332	17214	26213	32982	11581	3887	6306	7829	46075	49159	72278	16317	4519	47737	53284	22885	2390	39351	258113	145506	59033	3798	57564	2657	21688	9285	22819	116833	35099	32019	27864	80216	100162	6194	5837	46315	37367	17432
Mitsuokella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0
Mixta	0	401	0	0	0	629	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	898	660	0	1003	0	0	0	1081	47	0	0	0	58
Mizugakiibacter	63	0	365	570	0	0	0	865	513	0	1088	0	0	62	0	741	445	0	122	0	1039	355	566	389	0	608	0	432	0	0	671	0	423	0	840	0	0	519	527	1329	0	0	0	464	567	115	33	350	647	754
Mobilicoccus	78	0	0	0	0	0	0	0	40	0	71	0	0	0	0	70	543	62	0	0	470	0	0	0	41	0	0	1072	0	346	0	1516	181	0	2005	0	861	472	2415	0	1389	0	0	0	349	38	0	412	0	0
Modestobacter	856	1400	1073	437	112	487	807	4570	1185	542	1972	905	666	456	1637	3033	2170	676	990	321	5594	603	515	1966	506	1828	519	15340	509	3826	1658	19705	1906	174	9423	69	2852	1890	11865	1342	6751	2264	2208	888	2111	395	235	5104	962	2833
Moheibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	655	0	0	0	0	0	0	0	0	0	65	0
Monaibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	1890	0	358	0	0	0	0	0	0	0	0	0	0	364	0	0
Mongoliimonas	56	581	902	748	190	0	545	1519	580	0	972	274	81	388	599	894	1152	0	107	33	1151	0	411	814	186	737	0	1662	50	789	588	1049	589	50	2146	53	989	795	515	1730	1029	486	0	623	2618	191	0	1001	675	618
Moorea	219	0	1007	0	135	0	620	1945	0	0	575	251	0	6551	0	1420	5444	0	127	0	0	0	0	5282	0	0	0	0	0	1134	0	0	0	0	0	170	0	43	1143	475	0	0	0	0	544	0	0	1580	928	0
Moorella	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349
Moraxella	56	0	0	520	0	615	0	1105	546	0	851	81	698	0	377	855	678	68	69	97	917	383	545	337	0	711	882	358	0	42	574	516	548	41	354	0	534	582	0	1205	0	401	0	900	1427	62	0	623	643	564
Moritella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122
Motilibacter	396	1311	645	0	0	0	0	3081	1367	68	2052	389	564	696	571	3035	2433	171	505	246	2898	463	454	1204	431	1032	435	4890	192	1284	1699	5574	2308	266	7325	0	3084	1825	4291	724	2805	1499	711	1654	2699	334	156	2118	1047	1610
Motilimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77
Motiliproteus	0	0	0	350	0	0	0	501	0	0	607	0	0	0	332	697	0	0	0	51	465	0	0	0	0	608	0	0	0	0	432	0	0	0	0	0	33	39	0	0	0	0	0	0	501	159	0	0	423	614
Mucilaginibacter	8249	228074	153612	32059	3456	28769	16553	42193	20339	23787	17272	5944	8190	25480	15981	59305	83961	2353	22296	3103	79082	397387	65710	108822	8747	22734	169520	44170	8103	16551	122537	278423	33858	3043	14694	4355	15991	24616	65919	98498	30461	25451	28281	27792	161330	4400	2155	30709	31070	13629
Mumia	103	0	0	0	0	0	0	942	403	0	822	167	0	0	375	1084	596	51	204	79	1126	0	0	414	184	585	0	3589	76	693	668	3741	743	105	2500	0	994	739	2800	0	2587	583	0	328	565	122	0	682	104	666
Muricauda	332	3196	2335	1753	167	2201	2047	3081	1774	43947	1288	577	4120	9556	1477	2761	2062	500	744	921	2675	3701	1421	841	379	958	1956	5304	449	1108	751	3669	1205	382	1737	179	1367	1200	4165	1686	2543	1594	1642	3962	2548	169	277	3282	1079	1061
