species	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Colletotrichum asianum	53	347	511	134	0	1597	220	0	197	541	0	0	21	232	0	0	0	41	0	48	0	568	147	44	0	0	637	0	62	0	0	0	0	53	0	48	0	0	0	169	0	0	0	181	0	0	0	0	0	0
Colletotrichum camelliae	123	528	1347	314	71	4018	573	327	336	1403	51	34	251	655	0	0	0	174	0	90	0	1286	291	275	134	228	1196	196	139	0	300	176	294	32	139	92	42	0	0	507	228	0	182	770	511	19	12	228	161	0
Colletotrichum chlorophyti	406	1811	1599	1153	291	11020	1395	1022	1010	3821	104	170	836	2325	17	644	29	84	32	297	0	4400	873	776	14	700	3030	1122	117	280	787	222	757	156	239	228	453	233	22	2028	590	227	410	2275	1628	117	77	612	573	165
Colletotrichum fioriniae	403	492	363	213	127	2563	3218	0	398	824	22	0	166	1320	17	0	0	168	55	25	0	16373	266	58	0	0	1162	439	1038	116	212	0	150	27	0	76	206	0	0	170	970	0	0	724	212	0	0	329	0	0
Colletotrichum fructicola	65	584	950	241	45	3088	492	0	372	1209	43	41	348	333	0	0	0	57	0	68	0	1104	294	168	0	152	825	131	79	0	224	0	424	41	0	27	22	0	0	466	243	33	164	590	280	18	0	116	154	0
Colletotrichum gloeosporioides	115	550	666	270	55	3728	445	150	309	1161	49	0	193	521	0	0	0	46	0	68	0	1004	230	235	0	184	950	198	81	17	263	0	240	30	0	34	30	0	0	526	226	34	171	576	285	40	17	134	151	0
Colletotrichum graminicola	218	1111	1203	760	149	6329	1082	634	824	3238	245	118	588	1269	0	476	0	63	22	177	0	3496	650	513	0	489	2716	563	68	166	608	0	663	103	127	198	251	137	0	1213	375	52	326	1511	1071	57	47	502	384	25
Colletotrichum higginsianum	303	1206	1069	916	176	4661	997	724	629	2645	298	121	410	1435	0	537	0	93	0	142	129	3875	586	355	0	489	2005	2294	105	278	583	576	577	93	0	164	989	265	0	1171	325	82	334	1209	1130	53	77	438	448	257
Colletotrichum incanum	131	701	843	559	102	7405	639	367	658	1883	42	94	487	926	22	285	0	62	0	105	0	5632	437	411	0	293	2136	600	112	0	394	0	389	68	160	176	261	0	0	770	416	27	235	1153	636	53	17	261	208	0
Colletotrichum karsti	514	1923	1928	1424	206	13536	1645	1252	1264	4592	305	184	921	2508	151	897	28	109	72	278	373	3961	1015	866	36	768	4049	1181	209	404	891	397	865	177	258	304	559	337	30	2217	690	237	470	2669	1844	130	120	891	737	193
Colletotrichum lindemuthianum	0	0	0	0	0	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colletotrichum musicola	45	359	552	244	51	2616	350	0	260	998	28	35	231	367	0	0	0	0	0	49	0	1084	172	73	0	173	749	143	27	15	184	0	212	23	0	50	14	0	0	227	148	0	0	411	241	21	0	0	230	0
Colletotrichum nymphaeae	44	0	126	0	0	1597	393	0	0	413	0	0	18	232	0	0	0	43	0	0	0	1578	0	34	0	0	305	238	230	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colletotrichum orbiculare	0	0	0	0	0	955	70	0	0	377	0	0	0	0	0	0	0	0	0	0	0	218	0	34	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	138	0	0	0	0	0	0
Colletotrichum orchidophilum	215	937	1033	669	189	6469	1007	469	712	2524	73	88	587	1131	153	313	0	74	0	126	0	6287	523	417	0	430	2601	565	314	30	500	0	551	96	141	214	276	0	158	1082	357	32	247	1241	850	49	15	440	273	0
Colletotrichum plurivorum	123	513	760	296	21	2046	383	150	369	920	28	48	181	447	0	287	0	28	0	54	0	876	150	74	0	155	685	174	51	15	197	0	148	47	0	49	26	0	0	422	0	206	127	565	235	28	36	0	138	0
Colletotrichum salicis	214	698	1346	360	74	3450	4045	287	611	1516	425	65	717	772	4415	0	0	480	0	85	0	3852	392	296	41	271	1388	885	3006	244	360	0	285	65	0	133	2511	74	0	636	391	22	310	779	483	30	95	181	229	150
Colletotrichum scovillei	66	0	0	0	14	856	325	0	0	358	0	0	0	187	0	0	0	0	0	14	0	1633	0	21	0	0	283	0	174	14	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0
Colletotrichum shisoi	72	157	216	250	25	1865	302	0	248	913	24	23	155	328	0	0	0	0	0	59	0	1164	193	60	0	129	782	164	0	0	202	0	191	28	0	46	161	0	0	245	0	0	0	278	0	17	0	0	27	0
Colletotrichum siamense	83	333	497	193	65	3289	349	0	202	946	44	25	180	344	0	0	0	35	0	25	0	876	228	73	0	133	787	179	63	0	210	0	175	27	0	37	15	0	0	300	129	0	0	430	232	28	0	152	24	0
Colletotrichum sidae	0	0	0	0	0	518	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colletotrichum simmondsii	92	129	129	199	15	1443	494	0	180	589	0	0	0	393	0	0	0	21	0	20	0	1992	20	47	0	0	542	0	195	29	143	0	0	22	0	51	13	0	0	158	0	0	0	305	0	0	12	0	0	0
Colletotrichum sojae	91	421	309	270	42	2366	406	120	246	1134	38	28	227	514	0	0	0	0	0	50	0	872	263	101	0	157	744	136	43	0	191	0	211	25	0	63	29	0	0	240	0	0	0	484	264	21	0	121	32	0
Colletotrichum spinosum	23	0	0	0	0	745	40	0	0	277	0	0	0	193	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colletotrichum sublineola	208	1259	1148	819	149	6336	1084	681	840	3666	113	89	688	1309	0	509	0	56	0	156	138	3530	685	529	0	575	2643	676	110	179	826	0	753	135	144	187	274	163	0	1359	419	53	379	1602	1116	66	58	537	343	34
Colletotrichum tanaceti	119	678	533	452	75	3425	641	373	529	1977	59	32	382	706	0	241	0	17	0	87	0	1890	309	275	0	308	1627	328	51	22	349	0	405	77	0	112	173	0	0	646	136	0	197	838	623	36	0	180	173	0
Colletotrichum tofieldiae	135	631	804	451	97	4778	626	348	509	1706	42	26	340	836	0	0	0	48	0	111	0	4781	438	284	0	271	1669	655	70	24	321	0	360	76	0	118	215	0	0	822	259	33	196	826	573	26	16	211	210	0
Colletotrichum trifolii	29	0	0	0	0	828	59	0	0	383	0	0	0	163	0	0	0	0	0	22	0	199	0	33	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	137	0	0	16	0	0	0
Colletotrichum tropicale	20	0	0	0	0	1013	49	0	0	322	0	0	0	184	0	0	0	0	0	13	0	201	0	28	0	0	142	0	0	0	0	0	0	0	0	18	11	0	0	0	0	0	0	0	0	0	0	0	0	0
Colletotrichum truncatum	438	2266	1911	1325	239	13947	2026	1212	1268	6796	351	188	1007	2518	136	966	0	118	42	318	371	4577	1069	845	45	1024	3713	1313	171	358	1383	260	1224	242	277	309	542	316	30	2338	794	237	663	2774	2055	138	109	1103	700	259
Colletotrichum viniferum	27	145	135	0	0	1371	60	0	0	352	0	0	0	195	0	0	0	0	0	38	0	386	0	20	0	0	509	0	0	0	0	0	0	0	0	21	13	0	0	129	0	0	0	262	0	0	0	0	0	0
Conidiobolus coronatus	20	163	377	21	53	0	33	176	14	15	157	0	224	0	0	22	224	83	0	23	0	0	0	0	42	19	123	0	41	0	0	0	249	41	0	26	11	0	179	0	0	0	13	0	191	22	37	165	29	0
Coniella lustricola	3811	44822	21845	19008	2432	61977	52177	13740	48929	289487	11632	1632	24054	5456	836	11787	0	1311	249	7822	355	49592	39357	7176	23	35466	147196	516	3278	2811	48263	205	51384	9202	1076	8739	2317	309	0	16340	796	2927	16518	79962	42225	377	175	27298	773	2432
Coniochaeta ligniaria	1294	6447	3479	3598	1250	27811	4821	4111	2716	11909	735	364	2214	10041	183	1643	294	233	154	1206	619	5502	2438	2407	81	2675	8616	838	386	744	2508	480	2324	431	692	729	1069	521	26	7362	1191	512	1104	9896	6681	326	283	1615	1824	476
Coniochaeta pulveracea	1185	5502	3242	3251	970	22041	4429	3443	2740	10957	722	341	1985	8643	166	1581	231	211	166	975	595	5170	2256	2036	73	2351	8519	716	333	679	2282	333	2097	424	702	663	1148	503	20	6484	1047	522	1064	8133	5641	290	251	1404	1580	391
Coniophora puteana	0	0	0	0	0	0	0	0	14	0	0	0	0	183	0	55	0	0	0	0	0	0	0	201	0	0	153	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	212	0	0	0	0	0
Coniosporium apollinis	745	2305	2794	1862	278	7731	1758	1191	1376	1937	368	358	1469	2662	354	2195	179	202	136	224	732	4574	1083	2510	86	615	3973	2242	200	414	1065	1306	582	167	592	271	560	475	280	3004	1055	614	1309	1269	1633	149	228	786	2003	283
Coniothyrium glycines	42	174	0	0	0	1301	217	0	0	1291	50	25	0	0	0	0	0	51	0	44	0	0	0	16	0	151	234	837	0	0	249	154	215	51	0	0	0	0	30	0	0	0	211	0	0	0	0	0	0	0
Coprinellus angulatus	0	0	0	0	0	0	0	0	0	14	0	0	0	170	0	48	154	0	0	0	0	0	0	350	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprinellus micaceus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprinopsis cinerea	0	0	0	0	0	0	0	0	14	0	0	0	0	168	0	74	148	0	0	0	0	0	0	210	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprinopsis marcescibilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	126	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cordyceps fumosorosea	157	662	701	465	78	6470	596	403	431	1739	43	30	289	833	0	293	0	20	0	113	0	990	393	446	0	260	1151	637	42	25	407	0	303	74	0	87	37	0	0	772	191	37	181	926	683	35	16	293	220	0
Cordyceps javanica	122	522	659	338	66	5762	457	286	399	1060	26	29	288	646	27	0	0	43	0	72	0	1028	253	372	0	191	1263	485	21	29	217	0	220	31	0	108	30	0	0	650	0	0	154	845	521	48	17	361	195	0
Cordyceps militaris	111	803	818	479	122	7076	633	397	599	2000	63	50	518	853	0	258	0	54	0	128	0	1125	382	515	0	327	1674	675	58	26	442	0	384	73	0	125	50	0	0	943	205	30	212	967	709	20	20	575	253	0
Cortinarius glaucopus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynespora cassiicola	740	1851	1989	1184	160	4845	1303	879	887	1945	292	971	1616	1737	641	1337	477	519	265	174	2381	2740	885	1359	130	643	3097	3849	215	907	1110	1495	509	133	670	209	1164	1035	523	1674	1632	569	1318	1215	1095	146	126	745	778	318
Crassisporium funariophilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cronartium quercuum	498	36690	1276	149	639	0	6354	17750	183	143	0	426	12826	0	83831	493	0	112	0	8056	1819	762	3984	168	1710	0	445	0	2036	744	0	5883	0	4404	835	523	4061	0	0	259	157	11500	30730	2495	8035	94	555	2906	0	1079
Crucibulum laeve	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	50	197	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cryomyces minteri	868	3228	3194	2440	357	8945	2353	1498	1649	2453	326	394	2066	3321	587	2545	221	297	129	289	754	5671	1677	2320	134	771	5295	3718	254	523	1422	2036	771	266	1006	306	1025	489	244	4020	830	767	1784	1690	2405	185	250	1117	2166	367
Cryphonectria parasitica	6681	69919	34087	29236	3546	95678	82983	21573	81351	452817	19007	2667	36959	8720	1342	18006	194	2066	473	12432	645	81476	68905	10538	61	55201	231529	1012	5331	4533	73956	680	80372	14601	1686	13325	4303	530	17	28979	1182	4705	25250	138021	66511	618	335	42430	1240	3880
Cryptococcus amylolentus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0
Cryptococcus depauperatus	24	345	160	0	0	0	279	0	0	17	0	0	146	0	415	46	0	123	0	0	0	180	149	19	0	154	284	199	20	0	0	573	0	22	0	0	0	0	17	0	0	0	753	0	0	0	0	0	0	0
Cryptococcus floricola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0
Cryptococcus neoformans	0	411	175	0	0	0	271	0	0	274	0	0	0	0	413	42	0	98	0	38	0	234	176	0	0	0	257	228	43	0	0	518	0	0	0	0	0	0	0	0	0	0	780	0	0	0	0	0	0	0
Cryptococcus wingfieldii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cucumispora dikerogammari	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0
Cucurbitaria berberidis	275	970	1084	582	104	2320	1012	426	547	1251	67	620	749	672	1126	650	269	591	198	88	980	3105	571	1440	157	255	5382	7616	112	1693	888	2450	272	102	643	137	801	1078	818	1476	2106	275	1384	2511	520	43	71	360	561	177
Cudoniella acicularis	21986	50495	41719	60764	5576	29374	35913	42196	29441	2967	3872	6229	14757	86399	890	38365	6634	1657	3204	5370	21685	56070	37378	19338	818	9338	37018	1613	2531	14980	4357	7417	5294	1839	2428	6318	19458	16855	965	69583	8414	9992	7518	27131	45846	3785	6697	3511	35426	7844
Curvularia kusanoi	337	823	1340	436	98	1575	688	344	441	1818	228	303	542	568	486	428	21	411	123	147	766	1948	965	702	178	429	4683	21285	98	410	906	3862	563	106	375	334	1009	221	3590	537	1072	51	1145	507	323	64	127	806	341	33
Cutaneotrichosporon oleaginosum	20	264	342	120	0	0	294	0	0	12	0	30	0	0	371	37	0	116	0	14	0	214	201	17	0	152	223	281	37	17	0	546	0	18	0	0	0	0	287	0	0	0	563	0	0	0	0	0	0	0
Cylindrobasidium torrendii	18	0	0	0	0	0	32	0	0	139	0	0	0	171	0	92	172	0	0	0	0	0	0	177	0	0	192	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cylindrodendrum hubeiense	345	685	334	625	86	201201	836	942	315	1140	43	0	229	4174	0	277	0	396	37	165	121	1680	327	358	107	290	1043	1107	62	122	255	0	279	58	191	56	420	1047	0	1031	155	0	208	6387	1956	221	51	477	659	458
Cyphellophora europaea	320	1877	2173	843	183	3833	2193	812	755	1853	367	162	751	1206	655	904	324	193	132	132	3196	3143	1120	1621	64	1470	2624	4336	302	232	1008	1470	501	105	1445	160	596	176	3676	1727	1602	409	1368	763	1562	104	123	846	696	221
Cytospora leucostoma	1505	15384	9046	6849	942	24329	17475	5208	15996	92207	3951	638	8274	3835	384	4146	0	487	123	2636	335	17248	13039	2778	25	11445	49462	546	1182	1167	15598	220	16530	2974	619	2951	1564	271	0	6805	650	1149	5392	26008	14833	193	142	9117	680	934
Dacryopinax primogenitus	16	0	0	175	0	0	0	0	0	13	0	0	202	0	0	112	156	24	0	0	0	0	25	282	0	0	260	142	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dactylella cylindrospora	119	243	346	348	48	1044	198	148	220	276	0	23	256	493	0	276	0	0	0	51	0	1154	187	275	0	162	859	178	15	15	0	0	26	14	0	34	20	0	0	392	0	0	0	134	314	27	12	0	207	0
Dactylella tenuis	86	355	332	212	18	0	47	159	0	221	0	0	0	304	0	279	0	0	0	28	0	317	177	0	0	0	0	0	0	0	0	0	0	33	0	0	24	0	0	289	0	27	0	150	193	0	12	0	0	0
Dactylellina cionopaga	89	295	488	286	45	1277	260	121	255	339	0	29	313	492	0	247	0	21	0	29	0	1056	259	970	0	14	3387	163	34	0	156	0	28	19	0	62	32	0	0	504	0	36	130	263	227	21	43	0	207	0
Dactylellina haptotyla	91	199	280	277	50	1503	210	0	163	243	0	23	33	434	0	264	0	0	0	35	0	811	175	403	0	0	1111	135	33	0	0	0	0	17	0	31	21	0	0	480	0	35	121	0	227	0	0	0	197	0
Daedalea quercina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Daldinia childiae	356	1774	1729	1003	219	6222	1429	875	1021	3295	311	130	766	1949	0	556	0	130	59	246	266	2758	887	1570	14	658	4264	287	90	225	943	141	734	123	300	276	434	174	0	3688	1946	96	325	2044	1240	276	85	532	580	40
Decorospora gaudefroyi	186	612	784	364	73	2094	564	291	376	509	28	273	517	555	560	422	143	225	78	74	541	991	307	618	65	193	2295	7307	150	472	436	1993	190	19	379	90	390	453	428	706	711	204	823	551	211	54	63	154	417	0
Delitschia confertaspora	509	1405	1512	971	140	3675	926	611	740	1177	34	386	844	1523	258	1196	251	177	107	128	885	2127	612	954	51	349	1905	1424	131	329	676	680	322	95	379	146	506	417	187	1398	741	395	750	895	937	64	94	385	901	176
Delphinella strobiligena	3436	18377	3150	4207	524	8488	3791	3606	1558	11098	2125	785	1840	2141	4373	17350	164	403	111	334	1193	10520	1650	1640	93	846	23384	5560	953	912	3482	4591	1342	2131	7890	386	861	638	257	3822	620	1404	6064	2965	16095	736	206	4052	1309	2487
Dendrothele bispora	0	161	0	145	0	0	40	0	17	0	0	0	0	202	263	53	387	0	27	30	0	0	0	212	0	220	187	0	15	29	0	0	0	16	142	0	0	157	0	0	0	0	16	0	0	17	0	0	0	363
Dentipellis fragilis	0	0	0	0	0	0	0	0	0	0	0	0	0	343	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0
Diaporthe ampelina	2821	22030	66521	9719	1480	33728	39570	7464	22900	131766	9462	1594	11275	4296	2813	5572	105	2297	650	3476	1822	23907	18953	4143	86	16145	80216	1963	5158	4674	23056	1129	22643	4051	4980	5077	18956	866	264	9259	5159	1806	7694	47591	18914	540	233	29114	1407	1776
Diaporthe amygdali	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Diaporthe helianthi	2721	22870	68549	9529	1441	33631	38860	7787	22085	137331	8997	1515	11186	4836	2839	5785	135	1780	667	3654	1663	23033	17396	3953	79	17095	75539	2123	5784	4499	23250	1105	23436	4213	5033	5010	11622	764	339	8547	3916	1725	7948	41401	19961	537	254	30206	1431	1678
Diaporthe longicolla	94	276	1224	0	34	770	598	0	412	2290	53	0	0	192	0	0	0	0	0	76	0	453	458	23	0	253	724	0	74	0	449	0	406	70	0	45	0	0	0	207	0	0	202	798	367	0	0	388	0	0
Diaporthe nobilis	26	121	534	0	0	864	359	0	262	1160	38	0	0	184	0	0	0	0	0	33	0	287	325	0	0	142	433	0	33	0	208	0	168	45	0	22	0	0	0	0	0	0	0	499	212	0	0	140	0	0
Dichomitus squalens	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	54	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dictyocoela muelleri	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Didymella exigua	306	829	1925	877	90	2328	638	419	1273	1749	408	599	1576	490	429	526	160	281	111	171	1258	1701	1378	869	133	215	7002	10963	197	726	718	2642	280	85	393	415	1027	224	2817	691	2424	445	862	844	289	70	199	685	573	153
Didymella heteroderae	234	535	944	358	71	1131	403	143	289	1428	331	185	322	429	327	268	29	367	101	101	893	1125	1114	812	116	236	4895	12421	176	662	601	2471	247	55	185	610	1238	193	2831	531	2065	30	1100	548	246	39	112	561	258	153
Didymella keratinophila	283	600	1023	347	89	1085	504	284	288	1785	318	202	348	420	433	321	0	561	92	93	769	1014	1048	1043	137	299	4585	15511	289	594	593	2914	291	52	268	1401	1809	197	3067	455	1923	177	2022	560	279	28	118	540	261	302
Didymella pinodes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	390	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	42	0
Didymosphaeria enalia	599	1426	1626	903	131	3828	959	572	784	1150	207	949	1521	1476	460	1296	419	424	223	136	1936	1973	653	1004	101	414	2029	1740	189	678	886	815	279	90	474	90	796	688	216	1514	1305	436	905	859	892	120	118	433	969	236
Dimargaris cristalligena	0	164	486	174	78	0	129	269	0	13	0	97	234	0	0	256	253	81	0	35	0	129	128	152	51	22	0	123	50	161	16	0	251	35	126	55	165	17	206	0	0	25	163	166	373	47	38	165	30	0
Diplocarpon rosae	11006	25135	18992	33239	3868	11834	18500	20011	10763	1496	1314	3473	12775	42932	392	18876	1400	900	1435	2658	9316	24933	14096	7712	420	2700	16736	739	928	7346	1969	3541	1563	1095	1088	3013	9536	8132	75	31022	493	4950	2604	13166	22430	1733	3108	1748	16914	3685
Diplodia corticola	242	793	865	626	87	2645	666	414	540	1324	47	79	554	864	0	656	0	56	58	89	254	3079	567	522	26	239	1457	616	85	164	399	213	302	67	0	104	231	0	0	1040	261	72	365	656	729	43	35	217	474	0
Diplodia seriata	241	1079	1050	765	115	2684	779	469	474	1569	40	119	574	969	0	676	0	56	26	105	137	3129	503	571	0	293	1537	765	130	228	493	381	332	83	0	114	279	169	0	1067	248	204	449	789	769	45	75	416	503	0
Discosia rubi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dissoconium aciculare	321	3643	3246	1287	521	10114	4287	766	1237	2296	300	360	2477	1536	1715	1031	0	467	71	177	411	6461	1405	829	858	777	5908	9025	1081	351	1509	2757	950	177	2628	302	509	151	377	2540	646	958	4214	870	993	295	267	1536	1141	281
Dissophora globulifera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Diutina rugosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
Diversispora epigaea	365	4183	4928	1095	921	5811	2866	1874	1211	1903	361	805	2572	2811	1028	2447	641	1200	706	343	2047	2805	1138	864	647	1115	2181	3001	481	1236	620	2093	1188	292	2153	545	1590	1125	1655	1381	1128	1401	2845	3881	1798	339	747	4003	468	1265
Dothidotthia symphoricarpi	624	2033	1938	1582	156	3094	1410	1179	865	2405	227	585	1016	2111	739	1262	288	351	160	218	1197	3239	1134	1098	94	557	3800	5504	198	845	1021	1910	569	144	480	295	945	799	637	2223	920	496	1289	1187	1584	141	186	563	1019	284
Dothistroma septosporum	1049	10204	63174	4886	1201	21052	13942	2433	4361	4763	707	817	9150	20386	4198	1852	521	901	161	373	1364	34240	4390	1939	419	1732	19345	13574	1098	1057	5470	5906	3047	379	3955	565	1699	974	572	8191	934	4076	8099	2064	2254	449	555	3315	3078	634
Drechmeria coniospora	261	1067	939	552	145	15206	858	576	579	2287	75	100	534	1389	0	450	0	76	0	166	0	1627	478	593	0	402	1799	982	60	32	513	0	450	82	170	112	262	159	18	1189	299	44	335	1556	962	44	48	969	342	0
Drechslerella brochopaga	82	755	765	236	51	1130	978	372	304	4268	166	40	345	405	0	510	0	23	50	98	0	973	205	310	0	563	1178	0	87	15	809	163	705	146	0	101	25	0	0	320	0	0	514	540	786	0	0	558	28	35
Drechslerella stenobrocha	18	0	184	0	0	0	0	0	0	164	0	0	0	173	0	0	0	0	0	15	0	232	0	35	0	0	285	0	0	0	0	0	0	0	0	17	14	0	0	152	0	0	0	0	0	0	0	0	0	0
Elaphomyces granulatus	241	729	1021	801	128	1459	557	515	468	405	33	101	506	1237	0	802	244	64	72	73	670	1336	564	581	24	158	1108	515	57	181	274	208	230	34	0	85	317	280	19	1508	131	234	406	432	695	52	59	139	590	126
Elsinoe ampelina	389	5754	3982	833	264	3248	35832	4664	1780	3596	302	236	1163	816	528	5116	0	2712	85	145	304	2994	941	670	39	672	4367	1814	307	331	1112	1652	751	271	5269	204	819	391	32	1250	275	462	17570	1130	1334	169	112	1059	554	239
Elsinoe australis	418	4488	21203	1208	868	4679	46684	2477	8887	4313	424	456	1216	1306	1451	10179	0	4443	249	214	347	7950	1389	939	84	942	11449	2924	710	1589	1509	2588	1063	348	6617	249	3844	2721	204	1672	364	456	118023	2749	1899	1018	130	1772	660	382
Elsinoe fawcettii	279	7263	3740	894	379	3771	51692	6540	1732	3151	287	220	959	1124	579	6951	0	4107	76	143	328	3696	963	645	40	705	4278	2557	271	382	1173	1756	628	292	7703	158	754	449	201	1236	358	341	23238	1248	1411	230	104	1090	546	210
Emergomyces pasteurianus	57	168	247	177	0	586	127	0	132	255	0	25	29	282	0	0	0	0	0	0	0	413	0	42	0	0	346	0	0	0	0	0	0	0	0	0	11	0	0	195	0	26	0	0	0	0	15	0	32	0
Emmonsia crescens	80	334	350	251	48	902	212	0	205	271	0	0	247	402	0	35	0	0	0	48	0	612	171	264	0	0	553	195	0	0	143	0	21	0	0	32	12	0	0	503	0	26	0	121	202	23	20	0	144	0
Endocarpon pusillum	578	1898	2971	1794	322	5219	1733	1320	1289	1490	281	284	1476	2705	263	1429	272	157	109	192	879	4136	1332	2455	42	827	3292	1038	211	384	1022	752	786	127	616	317	585	435	158	3060	572	520	1036	1462	1947	170	235	636	1273	261
Enterospora canceri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	14	0	0	0	13	0	0	0	15	0	0	0	0	0	0	241	0	0	0	0	0
Entomophthora muscae	26	189	431	172	64	0	119	279	16	16	0	57	232	0	19	17	229	88	0	12	0	0	117	175	44	22	329	0	43	126	16	0	231	26	132	55	17	19	25	0	0	0	154	261	0	35	78	167	36	123
Entomortierella beljakovae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
